b43	b32	b21	b10	syl
m	a	d	l	false
m	a	d	m	false
m	a	d	o	false
m	a	d	o	true
m	a	d	r	false
m	a	d	u	false
m	a	d	u	true
m	a	e	s	true
m	a	e	ș	true
m	a	f	i	false
m	a	f	i	true
m	a	f	o	false
m	a	f	o	true
m	a	f	r	false
m	a	g	a	true
m	a	g	d	false
m	a	g	e	false
m	a	g	e	true
m	a	g	h	false
m	a	g	i	false
m	a	g	i	true
m	a	g	l	false
m	a	g	m	false
m	a	g	n	false
m	a	g	n	true
m	a	g	o	false
m	a	g	o	true
m	a	g	r	false
m	a	g	u	false
m	a	g	u	true
m	a	h	a	false
m	a	h	a	true
m	a	h	d	false
m	a	h	i	false
m	a	h	i	true
m	a	h	m	false
m	a	h	o	false
m	a	h	o	true
m	a	h	t	false
m	a	h	z	false
m	a	h	ă	false
m	a	h	ă	true
m	a	i	a	false
m	a	i	a	true
m	a	i	c	false
m	a	i	d	false
m	a	i	e	false
m	a	i	e	true
m	a	i	l	false
m	a	i	m	false
m	a	i	n	false
m	a	i	o	false
m	a	i	o	true
m	a	i	p	false
m	a	i	s	false
m	a	i	s	true
m	a	i	t	false
m	a	i	u	false
m	a	i	u	true
m	a	i	v	false
m	a	i	z	false
m	a	i	î	false
m	a	i	ș	false
m	a	i	ș	true
m	a	j	a	false
m	a	j	e	true
m	a	j	i	false
m	a	j	i	true
m	a	j	o	false
m	a	j	o	true
m	a	j	u	false
m	a	j	u	true
m	a	k	e	true
m	a	l	a	false
m	a	l	a	true
m	a	l	b	false
m	a	l	c	false
m	a	l	d	false
m	a	l	e	false
m	a	l	e	true
m	a	l	f	false
m	a	l	g	false
m	a	l	i	false
m	a	l	i	true
m	a	l	m	false
m	a	l	n	false
m	a	l	o	true
m	a	l	p	false
m	a	l	t	false
m	a	l	u	false
m	a	l	u	true
m	a	l	v	false
m	a	l	â	false
m	a	l	â	true
m	a	l	ă	false
m	a	l	ă	true
m	a	l	ț	false
m	a	m	a	false
m	a	m	a	true
m	a	m	b	false
m	a	m	e	false
m	a	m	e	true
m	a	m	i	false
m	a	m	i	true
m	a	m	o	false
m	a	m	o	true
m	a	m	u	false
m	a	m	u	true
m	a	m	ă	true
m	a	n	a	false
m	a	n	a	true
m	a	n	c	false
m	a	n	d	false
m	a	n	e	false
m	a	n	e	true
m	a	n	f	false
m	a	n	g	false
m	a	n	i	false
m	a	n	i	true
m	a	n	j	false
m	a	n	l	false
m	a	n	o	false
m	a	n	o	true
m	a	n	s	false
m	a	n	t	false
m	a	n	u	false
m	a	n	u	true
m	a	n	z	false
m	a	n	â	false
m	a	n	ă	false
m	a	n	ă	true
m	a	n	ș	false
m	a	n	ț	false
m	a	o	i	false
m	a	o	r	false
m	a	p	a	true
m	a	p	e	false
m	a	p	e	true
m	a	p	t	false
m	a	p	ă	true
m	a	q	u	false
m	a	r	a	false
m	a	r	a	true
m	a	r	c	false
m	a	r	d	false
m	a	r	e	false
m	a	r	e	true
m	a	r	f	false
m	a	r	g	false
m	a	r	h	false
m	a	r	i	false
m	a	r	i	true
m	a	r	j	false
m	a	r	k	false
m	a	r	m	false
m	a	r	n	false
m	a	r	o	false
m	a	r	o	true
m	a	r	s	false
m	a	r	t	false
m	a	r	u	false
m	a	r	u	true
m	a	r	x	false
m	a	r	â	false
m	a	r	ă	false
m	a	r	ă	true
m	a	r	ș	false
m	a	r	ș	true
m	a	r	ț	false
m	a	s	a	false
m	a	s	a	true
m	a	s	b	false
m	a	s	c	false
m	a	s	e	false
m	a	s	e	true
m	a	s	i	false
m	a	s	i	true
m	a	s	l	false
m	a	s	o	false
m	a	s	o	true
m	a	s	s	true
m	a	s	t	false
m	a	s	u	false
m	a	s	u	true
m	a	s	â	false
m	a	s	ă	false
m	a	s	ă	true
m	a	t	a	false
m	a	t	a	true
m	a	t	c	false
m	a	t	e	false
m	a	t	e	true
m	a	t	i	false
m	a	t	i	true
m	a	t	l	false
m	a	t	o	false
m	a	t	o	true
m	a	t	r	false
m	a	t	r	true
m	a	t	u	false
m	a	t	u	true
m	a	t	â	false
m	a	t	ă	false
m	a	t	ă	true
m	a	u	l	false
m	a	u	r	false
m	a	u	s	false
m	a	u	t	false
m	a	v	e	true
m	a	v	o	false
m	a	v	r	false
m	a	x	e	true
m	a	x	i	false
m	a	x	i	true
m	a	x	u	false
m	a	x	u	true
m	a	z	a	false
m	a	z	a	true
m	a	z	d	false
m	a	z	e	false
m	a	z	e	true
m	a	z	i	false
m	a	z	i	true
m	a	z	l	false
m	a	z	o	false
m	a	z	o	true
m	a	z	u	false
m	a	z	u	true
m	a	z	ă	false
m	a	z	ă	true
m	a	ș	a	false
m	a	ș	a	true
m	a	ș	c	false
m	a	ș	e	false
m	a	ș	e	true
m	a	ș	i	false
m	a	ș	i	true
m	a	ș	t	false
m	a	ș	u	false
m	a	ș	u	true
m	a	ș	â	false
m	a	ș	ă	false
m	a	ț	e	true
m	a	ț	i	false
m	a	ț	i	true
m	a	ț	u	false
m	a	ț	u	true
m	b	a	a	true
m	b	a	b	false
m	b	a	c	false
m	b	a	d	false
m	b	a	g	false
m	b	a	i	false
m	b	a	i	true
m	b	a	j	false
m	b	a	l	false
m	b	a	l	true
m	b	a	m	false
m	b	a	n	false
m	b	a	n	true
m	b	a	o	true
m	b	a	p	false
m	b	a	r	false
m	b	a	r	true
m	b	a	s	false
m	b	a	s	true
m	b	a	t	false
m	b	a	u	false
m	b	a	v	false
m	b	a	z	false
m	b	a	ș	false
m	b	a	ș	true
m	b	a	ț	false
m	b	e	a	false
m	b	e	a	true
m	b	e	c	false
m	b	e	c	true
m	b	e	i	false
m	b	e	i	true
m	b	e	l	false
m	b	e	l	true
m	b	e	n	false
m	b	e	n	true
m	b	e	r	false
m	b	e	r	true
m	b	e	s	false
m	b	e	t	false
m	b	e	u	false
m	b	e	u	true
m	b	e	z	false
m	b	e	ș	false
m	b	e	ș	true
m	b	e	ț	false
m	b	i	a	false
m	b	i	a	true
m	b	i	b	false
m	b	i	c	false
m	b	i	d	false
m	b	i	e	false
m	b	i	e	true
m	b	i	f	false
m	b	i	g	false
m	b	i	i	false
m	b	i	i	true
m	b	i	l	false
m	b	i	n	false
m	b	i	o	false
m	b	i	o	true
m	b	i	r	false
m	b	i	s	false
m	b	i	s	true
m	b	i	t	false
m	b	i	u	false
m	b	i	u	true
m	b	i	v	false
m	b	i	ș	false
m	b	i	ș	true
m	b	i	ț	false
m	b	l	a	false
m	b	l	a	true
m	b	l	e	false
m	b	l	e	true
m	b	l	i	false
m	b	l	i	true
m	b	l	o	false
m	b	l	o	true
m	b	l	u	false
m	b	l	u	true
m	b	l	â	false
m	b	l	ă	false
m	b	l	ă	true
m	b	m	e	true
m	b	o	a	true
m	b	o	b	false
m	b	o	c	false
m	b	o	d	false
m	b	o	e	true
m	b	o	f	false
m	b	o	g	false
m	b	o	i	false
m	b	o	i	true
m	b	o	l	false
m	b	o	l	true
m	b	o	n	false
m	b	o	p	false
m	b	o	r	false
m	b	o	s	false
m	b	o	s	true
m	b	o	t	false
m	b	o	u	false
m	b	o	u	true
m	b	o	v	false
m	b	o	z	false
m	b	o	ș	false
m	b	r	a	false
m	b	r	a	true
m	b	r	e	false
m	b	r	e	true
m	b	r	i	false
m	b	r	i	true
m	b	r	o	false
m	b	r	o	true
m	b	r	u	false
m	b	r	u	true
m	b	r	â	false
m	b	r	ă	false
m	b	r	ă	true
m	b	u	c	false
m	b	u	f	true
m	b	u	i	false
m	b	u	i	true
m	b	u	j	false
m	b	u	l	false
m	b	u	l	true
m	b	u	m	false
m	b	u	m	true
m	b	u	n	false
m	b	u	r	false
m	b	u	r	true
m	b	u	s	false
m	b	u	s	true
m	b	u	t	false
m	b	u	z	false
m	b	u	ș	false
m	b	u	ș	true
m	b	u	ț	false
m	b	y	x	false
m	b	â	c	true
m	b	â	n	false
m	b	â	r	true
m	b	ă	c	false
m	b	ă	d	false
m	b	ă	i	false
m	b	ă	i	true
m	b	ă	l	false
m	b	ă	l	true
m	b	ă	n	false
m	b	ă	r	false
m	b	ă	r	true
m	b	ă	t	false
m	b	ă	ț	false
m	c	a	n	false
m	c	a	r	false
m	c	e	a	true
m	c	e	l	false
m	c	h	e	false
m	c	h	e	true
m	c	i	d	false
m	c	i	l	false
m	c	i	s	false
m	c	i	z	false
m	c	i	ș	false
m	d	a	t	false
m	d	e	f	false
m	d	u	c	true
m	e	a	b	false
m	e	a	d	false
m	e	a	g	false
m	e	a	l	false
m	e	a	m	false
m	e	a	n	false
m	e	a	n	true
m	e	a	r	true
m	e	a	s	false
m	e	a	s	true
m	e	a	t	false
m	e	a	u	false
m	e	a	z	false
m	e	a	ț	false
m	e	c	a	false
m	e	c	a	true
m	e	c	e	false
m	e	c	e	true
m	e	c	h	false
m	e	c	i	false
m	e	c	i	true
m	e	c	o	true
m	e	c	t	false
m	e	c	u	false
m	e	c	u	true
m	e	c	â	false
m	e	c	ă	false
m	e	c	ă	true
m	e	d	a	false
m	e	d	a	true
m	e	d	e	false
m	e	d	e	true
m	e	d	i	false
m	e	d	i	true
m	e	d	o	false
m	e	d	o	true
m	e	d	r	false
m	e	d	u	true
m	e	e	l	false
m	e	e	n	false
m	e	f	a	false
m	e	f	i	false
m	e	f	i	true
m	e	f	o	false
m	e	f	o	true
m	e	g	a	false
m	e	g	a	true
m	e	g	e	false
m	e	g	e	true
m	e	g	h	false
m	e	g	i	false
m	e	g	i	true
m	e	g	l	false
m	e	g	o	false
m	e	g	u	false
m	e	g	u	true
m	e	g	â	false
m	e	g	ă	false
m	e	g	ă	true
m	e	h	a	false
m	e	h	a	true
m	e	h	e	false
m	e	h	e	true
m	e	h	m	false
m	e	h	t	false
m	e	h	ă	false
m	e	h	ă	true
m	e	i	a	false
m	e	i	a	true
m	e	i	c	false
m	e	i	d	false
m	e	i	e	false
m	e	i	e	true
m	e	i	l	false
m	e	i	m	false
m	e	i	n	false
m	e	i	o	false
m	e	i	o	true
m	e	i	p	false
m	e	i	s	false
m	e	i	t	false
m	e	i	u	false
m	e	i	u	true
m	e	i	ș	false
m	e	i	ș	true
m	e	j	d	false
m	e	l	a	false
m	e	l	a	true
m	e	l	c	false
m	e	l	e	false
m	e	l	e	true
m	e	l	i	false
m	e	l	i	true
m	e	l	m	false
m	e	l	n	false
m	e	l	o	false
m	e	l	o	true
m	e	l	u	false
m	e	l	u	true
m	e	l	â	false
m	e	l	ă	false
m	e	l	ă	true
m	e	l	ș	false
m	e	m	a	false
m	e	m	a	true
m	e	m	b	false
m	e	m	e	false
m	e	m	e	true
m	e	m	o	true
m	e	m	u	false
m	e	m	u	true
m	e	n	a	false
m	e	n	a	true
m	e	n	c	false
m	e	n	d	false
m	e	n	e	false
m	e	n	e	true
m	e	n	g	false
m	e	n	h	false
m	e	n	i	false
m	e	n	i	true
m	e	n	m	false
m	e	n	o	false
m	e	n	o	true
m	e	n	s	false
m	e	n	t	false
m	e	n	u	false
m	e	n	u	true
m	e	n	v	false
m	e	n	z	false
m	e	n	â	false
m	e	n	ă	false
m	e	n	ă	true
m	e	n	ș	false
m	e	n	ț	false
m	e	o	a	false
m	e	o	a	true
m	e	o	i	false
m	e	o	i	true
m	e	o	m	false
m	e	o	p	false
m	e	o	s	false
m	e	o	s	true
m	e	o	t	false
m	e	o	z	false
m	e	o	ț	false
m	e	p	a	true
m	e	p	l	false
m	e	p	r	false
m	e	r	a	false
m	e	r	a	true
m	e	r	c	false
m	e	r	d	false
m	e	r	e	false
m	e	r	e	true
m	e	r	g	false
m	e	r	i	false
m	e	r	i	true
m	e	r	k	false
m	e	r	l	false
m	e	r	n	false
m	e	r	o	false
m	e	r	o	true
m	e	r	s	false
m	e	r	t	false
m	e	r	u	false
m	e	r	u	true
m	e	r	z	false
m	e	r	â	false
m	e	r	ă	false
m	e	r	ă	true
m	e	r	ș	false
m	e	r	ț	false
m	e	s	a	false
m	e	s	a	true
m	e	s	c	false
m	e	s	e	false
m	e	s	e	true
m	e	s	i	false
m	e	s	i	true
m	e	s	m	false
m	e	s	n	false
m	e	s	o	false
m	e	s	o	true
m	e	s	t	false
m	e	s	t	true
m	e	s	u	false
m	e	s	u	true
m	e	t	a	false
m	e	t	a	true
m	e	t	e	false
m	e	t	e	true
m	e	t	i	false
m	e	t	i	true
m	e	t	o	false
m	e	t	o	true
m	e	t	r	false
m	e	t	u	false
m	e	t	u	true
m	e	t	â	false
m	e	t	ă	false
m	e	t	ă	true
m	e	u	l	false
m	e	u	r	false
m	e	x	i	true
m	e	z	a	false
m	e	z	a	true
m	e	z	d	false
m	e	z	e	false
m	e	z	e	true
m	e	z	i	false
m	e	z	i	true
m	e	z	o	false
m	e	z	o	true
m	e	z	u	false
m	e	z	u	true
m	e	z	z	false
m	e	ș	a	false
m	e	ș	a	true
m	e	ș	b	false
m	e	ș	e	false
m	e	ș	e	true
m	e	ș	i	false
m	e	ș	i	true
m	e	ș	o	false
m	e	ș	t	false
m	e	ș	u	false
m	e	ș	u	true
m	e	ș	â	false
m	e	ș	ă	false
m	e	ț	e	false
m	e	ț	e	true
m	e	ț	i	false
m	e	ț	i	true
m	e	ț	u	false
m	e	ț	u	true
m	e	ț	â	false
m	f	a	d	false
m	f	a	i	false
m	f	a	l	false
m	f	a	n	true
m	f	a	r	false
m	f	a	s	false
m	f	a	t	false
m	f	a	z	false
m	f	a	ș	false
m	f	a	ț	false
m	f	e	a	true
m	f	e	l	false
m	f	e	n	false
m	f	e	r	false
m	f	e	t	false
m	f	i	a	false
m	f	i	b	false
m	f	i	c	false
m	f	i	c	true
m	f	i	d	false
m	f	i	g	false
m	f	i	l	false
m	f	i	m	false
m	f	i	n	false
m	f	i	o	false
m	f	i	o	true
m	f	i	p	false
m	f	i	p	true
m	f	i	r	false
m	f	i	t	false
m	f	i	z	false
m	f	l	a	false
m	f	l	a	true
m	f	l	e	false
m	f	l	e	true
m	f	l	â	false
m	f	l	ă	false
m	f	l	ă	true
m	f	o	b	false
m	f	o	c	false
m	f	o	g	false
m	f	o	i	false
m	f	o	i	true
m	f	o	m	false
m	f	o	n	false
m	f	o	p	false
m	f	o	r	false
m	f	o	r	true
m	f	o	t	false
m	f	o	z	false
m	f	r	a	true
m	f	r	e	true
m	f	u	l	false
m	f	u	r	false
m	f	â	n	false
m	f	ă	r	false
m	f	ă	t	false
m	g	a	r	false
m	g	a	r	true
m	g	i	i	false
m	g	i	i	true
m	g	i	u	false
m	g	i	u	true
m	g	l	o	true
m	h	a	r	false
m	h	i	d	false
m	i	a	b	false
m	i	a	c	false
m	i	a	c	true
m	i	a	d	false
m	i	a	g	true
m	i	a	l	false
m	i	a	l	true
m	i	a	m	true
m	i	a	n	false
m	i	a	n	true
m	i	a	r	false
m	i	a	r	true
m	i	a	s	false
m	i	a	s	true
m	i	a	t	false
m	i	a	u	false
m	i	a	u	true
m	i	a	x	false
m	i	a	z	false
m	i	a	ș	false
m	i	a	ș	true
m	i	a	ț	false
m	i	b	a	true
m	i	b	e	false
m	i	b	e	true
m	i	b	i	true
m	i	b	u	false
m	i	c	a	false
m	i	c	a	true
m	i	c	b	false
m	i	c	e	false
m	i	c	e	true
m	i	c	h	false
m	i	c	i	false
m	i	c	i	true
m	i	c	l	false
m	i	c	n	false
m	i	c	o	false
m	i	c	o	true
m	i	c	r	false
m	i	c	r	true
m	i	c	s	false
m	i	c	t	false
m	i	c	u	false
m	i	c	u	true
m	i	c	â	false
m	i	c	ă	false
m	i	c	ă	true
m	i	c	ș	false
m	i	c	ț	false
m	i	d	a	false
m	i	d	a	true
m	i	d	e	false
m	i	d	e	true
m	i	d	i	false
m	i	d	i	true
m	i	d	o	false
m	i	d	o	true
m	i	d	r	false
m	i	d	u	false
m	i	d	u	true
m	i	d	â	false
m	i	d	ă	false
m	i	d	ă	true
m	i	e	d	false
m	i	e	i	false
m	i	e	i	true
m	i	e	l	false
m	i	e	n	false
m	i	e	r	false
m	i	e	r	true
m	i	e	s	false
m	i	e	s	true
m	i	e	u	true
m	i	e	z	false
m	i	e	ș	false
m	i	e	ș	true
m	i	f	a	true
m	i	f	e	false
m	i	f	e	true
m	i	f	i	false
m	i	f	i	true
m	i	f	l	false
m	i	f	o	false
m	i	f	o	true
m	i	f	u	false
m	i	f	u	true
m	i	g	a	false
m	i	g	a	true
m	i	g	d	false
m	i	g	e	false
m	i	g	e	true
m	i	g	i	false
m	i	g	i	true
m	i	g	m	false
m	i	g	n	false
m	i	g	r	false
m	i	g	ă	true
m	i	h	a	false
m	i	h	o	false
m	i	h	o	true
m	i	h	r	false
m	i	i	c	false
m	i	i	l	false
m	i	i	m	false
m	i	i	n	false
m	i	i	n	true
m	i	i	p	false
m	i	i	r	false
m	i	i	s	false
m	i	i	t	false
m	i	i	ș	false
m	i	i	ț	false
m	i	j	e	false
m	i	j	e	true
m	i	j	i	false
m	i	j	i	true
m	i	j	l	false
m	i	j	o	false
m	i	k	a	true
m	i	l	a	false
m	i	l	a	true
m	i	l	d	false
m	i	l	e	false
m	i	l	e	true
m	i	l	i	false
m	i	l	i	true
m	i	l	l	false
m	i	l	o	false
m	i	l	o	true
m	i	l	u	false
m	i	l	u	true
m	i	l	â	false
m	i	l	ă	false
m	i	l	ă	true
m	i	m	a	false
m	i	m	a	true
m	i	m	e	false
m	i	m	e	true
m	i	m	i	false
m	i	m	i	true
m	i	m	o	false
m	i	m	o	true
m	i	m	u	false
m	i	m	u	true
m	i	m	â	false
m	i	m	ă	false
m	i	m	ă	true
m	i	n	a	false
m	i	n	a	true
m	i	n	c	false
m	i	n	d	false
m	i	n	e	false
m	i	n	e	true
m	i	n	g	false
m	i	n	i	false
m	i	n	i	true
m	i	n	o	false
m	i	n	o	true
m	i	n	t	false
m	i	n	u	false
m	i	n	u	true
m	i	n	v	false
m	i	n	â	false
m	i	n	ă	false
m	i	n	ă	true
m	i	n	ț	false
m	i	o	a	false
m	i	o	a	true
m	i	o	b	false
m	i	o	b	true
m	i	o	c	false
m	i	o	d	false
m	i	o	f	false
m	i	o	g	false
m	i	o	l	false
m	i	o	m	false
m	i	o	n	false
m	i	o	p	false
m	i	o	r	false
m	i	o	r	true
m	i	o	s	false
m	i	o	t	false
m	i	o	z	false
m	i	p	a	false
m	i	p	a	true
m	i	p	e	false
m	i	p	e	true
m	i	p	l	false
m	i	p	o	false
m	i	p	r	false
m	i	p	t	false
m	i	r	a	false
m	i	r	a	true
m	i	r	d	false
m	i	r	e	false
m	i	r	e	true
m	i	r	g	false
m	i	r	i	false
m	i	r	i	true
m	i	r	l	false
m	i	r	m	false
m	i	r	n	false
m	i	r	o	false
m	i	r	o	true
m	i	r	t	false
m	i	r	u	false
m	i	r	u	true
m	i	r	â	false
m	i	r	ă	false
m	i	r	ă	true
m	i	r	ț	false
m	i	s	a	false
m	i	s	a	true
m	i	s	c	false
m	i	s	d	false
m	i	s	e	false
m	i	s	e	true
m	i	s	f	false
m	i	s	i	false
m	i	s	i	true
m	i	s	l	false
m	i	s	m	false
m	i	s	o	false
m	i	s	o	true
m	i	s	p	false
m	i	s	t	false
m	i	s	u	false
m	i	s	u	true
m	i	s	v	false
m	i	t	a	false
m	i	t	a	true
m	i	t	e	false
m	i	t	e	true
m	i	t	h	false
m	i	t	h	true
m	i	t	i	false
m	i	t	i	true
m	i	t	o	false
m	i	t	o	true
m	i	t	r	false
m	i	t	u	false
m	i	t	u	true
m	i	t	â	false
m	i	t	ă	false
m	i	t	ă	true
m	i	u	l	false
m	i	u	n	true
m	i	u	o	false
m	i	u	o	true
m	i	u	r	false
m	i	u	r	true
m	i	u	s	true
m	i	u	ș	false
m	i	v	e	true
m	i	v	i	true
m	i	v	o	false
m	i	v	o	true
m	i	x	a	false
m	i	x	a	true
m	i	x	e	false
m	i	x	e	true
m	i	x	i	false
m	i	x	i	true
m	i	x	o	false
m	i	x	o	true
m	i	x	t	false
m	i	x	â	false
m	i	x	ă	false
m	i	x	ă	true
m	i	z	a	false
m	i	z	a	true
m	i	z	e	false
m	i	z	e	true
m	i	z	i	false
m	i	z	i	true
m	i	z	o	false
m	i	z	o	true
m	i	z	â	false
m	i	z	ă	false
m	i	z	ă	true
m	i	î	n	false
m	i	î	n	true
m	i	ș	c	false
m	i	ș	e	false
m	i	ș	e	true
m	i	ș	i	false
m	i	ș	i	true
m	i	ș	l	false
m	i	ș	m	false
m	i	ș	o	false
m	i	ș	o	true
m	i	ș	t	false
m	i	ș	u	false
m	i	ș	u	true
m	i	ț	a	false
m	i	ț	a	true
m	i	ț	e	false
m	i	ț	e	true
m	i	ț	i	false
m	i	ț	i	true
m	i	ț	o	false
m	i	ț	o	true
m	i	ț	u	true
m	i	ț	â	false
m	i	ț	ă	false
m	i	ț	ă	true
m	l	a	c	false
m	l	a	d	false
m	l	a	j	false
m	l	a	u	false
m	l	a	u	true
m	l	a	ș	true
m	l	e	a	false
m	l	e	a	true
m	l	e	c	false
m	l	e	h	false
m	l	e	n	false
m	l	e	t	false
m	l	g	d	false
m	l	i	n	false
m	l	o	c	false
m	l	u	n	false
m	l	â	c	false
m	l	ă	c	false
m	l	ă	d	false
m	l	ă	j	false
m	l	ă	z	false
m	l	ă	ș	true
m	m	e	t	false
m	m	e	u	false
m	m	e	u	true
m	m	i	n	false
m	m	o	d	false
m	m	u	m	false
m	n	a	b	false
m	n	a	c	false
m	n	a	l	false
m	n	a	l	true
m	n	a	m	true
m	n	a	n	false
m	n	a	n	true
m	n	a	r	false
m	n	a	s	false
m	n	a	s	true
m	n	a	t	false
m	n	a	v	false
m	n	a	z	false
m	n	a	ș	false
m	n	a	ș	true
m	n	a	ț	false
m	n	c	â	true
m	n	d	u	false
m	n	e	a	false
m	n	e	a	true
m	n	e	e	false
m	n	e	e	true
m	n	e	i	false
m	n	e	l	false
m	n	e	m	false
m	n	e	s	false
m	n	e	s	true
m	n	e	t	false
m	n	e	z	false
m	n	e	ș	false
m	n	e	ș	true
m	n	i	a	false
m	n	i	a	true
m	n	i	b	false
m	n	i	c	false
m	n	i	d	false
m	n	i	e	false
m	n	i	e	true
m	n	i	f	false
m	n	i	g	false
m	n	i	i	false
m	n	i	i	true
m	n	i	l	false
m	n	i	m	false
m	n	i	n	false
m	n	i	o	false
m	n	i	o	true
m	n	i	p	false
m	n	i	r	false
m	n	i	s	false
m	n	i	s	true
m	n	i	t	false
m	n	i	u	false
m	n	i	u	true
m	n	i	v	false
m	n	i	z	false
m	n	i	ș	false
m	n	i	ș	true
m	n	i	ț	false
m	n	o	a	true
m	n	o	b	false
m	n	o	c	false
m	n	o	f	false
m	n	o	g	false
m	n	o	l	false
m	n	o	r	false
m	n	o	s	false
m	n	o	s	true
m	n	o	t	false
m	n	o	ș	false
m	n	o	ț	false
m	n	u	l	false
m	n	u	l	true
m	n	u	r	false
m	n	u	t	false
m	n	u	ș	false
m	n	â	n	false
m	n	ă	m	false
m	n	ă	r	false
m	n	ă	t	false
m	n	ă	ț	false
m	o	a	c	false
m	o	a	i	false
m	o	a	l	false
m	o	a	l	true
m	o	a	m	false
m	o	a	n	false
m	o	a	p	false
m	o	a	r	false
m	o	a	r	true
m	o	a	s	false
m	o	a	u	false
m	o	a	u	true
m	o	a	z	false
m	o	a	ș	false
m	o	a	ș	true
m	o	a	ț	false
m	o	b	a	true
m	o	b	i	false
m	o	b	i	true
m	o	b	l	false
m	o	b	o	true
m	o	c	a	false
m	o	c	a	true
m	o	c	e	false
m	o	c	e	true
m	o	c	h	false
m	o	c	i	false
m	o	c	i	true
m	o	c	l	false
m	o	c	n	false
m	o	c	o	false
m	o	c	o	true
m	o	c	r	false
m	o	c	u	false
m	o	c	u	true
m	o	c	â	false
m	o	c	ă	false
m	o	c	ă	true
m	o	d	a	false
m	o	d	a	true
m	o	d	e	false
m	o	d	e	true
m	o	d	i	false
m	o	d	i	true
m	o	d	o	false
m	o	d	o	true
m	o	d	r	false
m	o	d	u	false
m	o	d	u	true
m	o	d	â	false
m	o	d	ă	false
m	o	d	ă	true
m	o	e	c	false
m	o	e	d	false
m	o	e	l	false
m	o	e	n	false
m	o	e	n	true
m	o	e	p	false
m	o	e	s	true
m	o	e	z	false
m	o	f	a	false
m	o	f	a	true
m	o	f	e	true
m	o	f	i	false
m	o	f	i	true
m	o	f	l	false
m	o	f	o	false
m	o	f	o	true
m	o	f	t	false
m	o	g	a	false
m	o	g	a	true
m	o	g	e	false
m	o	g	e	true
m	o	g	l	false
m	o	g	o	true
m	o	g	r	false
m	o	g	u	false
m	o	g	u	true
m	o	g	â	false
m	o	h	a	false
m	o	h	a	true
m	o	h	i	true
m	o	h	o	false
m	o	h	o	true
m	o	i	a	false
m	o	i	a	true
m	o	i	d	false
m	o	i	e	false
m	o	i	e	true
m	o	i	l	false
m	o	i	m	false
m	o	i	n	false
m	o	i	o	false
m	o	i	o	true
m	o	i	u	false
m	o	i	u	true
m	o	i	z	false
m	o	j	a	false
m	o	j	a	true
m	o	j	d	false
m	o	j	i	false
m	o	j	i	true
m	o	j	n	false
m	o	l	a	false
m	o	l	a	true
m	o	l	c	false
m	o	l	d	false
m	o	l	e	false
m	o	l	e	true
m	o	l	f	false
m	o	l	i	false
m	o	l	i	true
m	o	l	o	false
m	o	l	o	true
m	o	l	t	false
m	o	l	u	false
m	o	l	u	true
m	o	l	â	false
m	o	l	â	true
m	o	l	ă	false
m	o	l	ă	true
m	o	m	a	false
m	o	m	a	true
m	o	m	e	false
m	o	m	e	true
m	o	m	i	false
m	o	m	i	true
m	o	m	o	false
m	o	m	u	false
m	o	m	u	true
m	o	m	â	false
m	o	m	â	true
m	o	n	a	false
m	o	n	a	true
m	o	n	c	true
m	o	n	d	false
m	o	n	e	false
m	o	n	e	true
m	o	n	f	false
m	o	n	g	false
m	o	n	i	false
m	o	n	i	true
m	o	n	o	false
m	o	n	o	true
m	o	n	s	false
m	o	n	t	false
m	o	n	t	true
m	o	n	u	false
m	o	n	u	true
m	o	n	ă	true
m	o	n	ș	false
m	o	n	ț	false
m	o	p	a	true
m	o	p	e	true
m	o	p	i	true
m	o	p	l	false
m	o	p	o	true
m	o	p	r	false
m	o	p	s	false
m	o	p	t	false
m	o	p	u	false
m	o	p	ș	false
m	o	r	a	false
m	o	r	a	true
m	o	r	b	false
m	o	r	c	false
m	o	r	d	false
m	o	r	e	false
m	o	r	e	true
m	o	r	f	false
m	o	r	g	false
m	o	r	i	false
m	o	r	i	true
m	o	r	m	false
m	o	r	n	false
m	o	r	o	false
m	o	r	o	true
m	o	r	p	false
m	o	r	r	false
m	o	r	s	false
m	o	r	t	false
m	o	r	u	false
m	o	r	u	true
m	o	r	v	false
m	o	r	z	false
m	o	r	â	false
m	o	r	â	true
m	o	r	ă	false
m	o	r	ă	true
m	o	r	ț	false
m	o	s	c	false
m	o	s	e	false
m	o	s	e	true
m	o	s	f	false
m	o	s	i	false
m	o	s	i	true
m	o	s	l	false
m	o	s	o	false
m	o	s	o	true
m	o	s	t	false
m	o	s	u	false
m	o	s	u	true
m	o	t	a	false
m	o	t	a	true
m	o	t	e	false
m	o	t	e	true
m	o	t	i	false
m	o	t	i	true
m	o	t	o	false
m	o	t	o	true
m	o	t	r	false
m	o	t	u	false
m	o	t	u	true
m	o	t	â	false
m	o	t	ă	false
m	o	t	ă	true
m	o	v	a	false
m	o	v	a	true
m	o	v	e	false
m	o	v	e	true
m	o	v	i	true
m	o	v	n	false
m	o	v	u	false
m	o	v	u	true
m	o	v	â	false
m	o	v	ă	false
m	o	v	ă	true
m	o	x	i	true
m	o	z	a	false
m	o	z	a	true
m	o	z	e	false
m	o	z	e	true
m	o	z	i	false
m	o	z	i	true
m	o	z	o	false
m	o	z	o	true
m	o	z	u	false
m	o	z	u	true
m	o	z	â	false
m	o	z	ă	false
m	o	z	ă	true
