a01	a12	a23	a34	a45	syl
m	o	c	r	o	true
m	o	c	u	l	false
m	o	c	u	l	true
m	o	c	u	p	true
m	o	c	u	r	false
m	o	c	u	r	true
m	o	c	u	ș	false
m	o	c	â	r	true
m	o	c	ă	i	true
m	o	c	ă	n	true
m	o	d	-	-	true
m	o	d	a	-	true
m	o	d	a	b	true
m	o	d	a	i	true
m	o	d	a	l	true
m	o	d	a	m	true
m	o	d	a	n	true
m	o	d	a	r	true
m	o	d	a	s	true
m	o	d	a	t	true
m	o	d	a	u	true
m	o	d	a	ș	true
m	o	d	a	ț	true
m	o	d	e	-	true
m	o	d	e	a	true
m	o	d	e	i	true
m	o	d	e	l	true
m	o	d	e	m	true
m	o	d	e	n	true
m	o	d	e	r	true
m	o	d	e	s	true
m	o	d	e	z	true
m	o	d	e	ș	true
m	o	d	i	a	true
m	o	d	i	c	true
m	o	d	i	e	true
m	o	d	i	f	true
m	o	d	i	i	true
m	o	d	i	l	true
m	o	d	i	n	true
m	o	d	i	s	true
m	o	d	i	t	true
m	o	d	i	u	true
m	o	d	i	ș	true
m	o	d	o	-	true
m	o	d	o	m	true
m	o	d	o	r	true
m	o	d	r	a	true
m	o	d	r	o	true
m	o	d	r	u	true
m	o	d	u	l	true
m	o	d	u	r	true
m	o	d	â	l	true
m	o	d	â	n	true
m	o	d	ă	-	true
m	o	d	ă	m	true
m	o	d	ă	r	true
m	o	e	c	o	true
m	o	e	d	-	true
m	o	e	d	a	true
m	o	e	d	e	true
m	o	e	d	u	true
m	o	e	d	ă	true
m	o	e	l	a	true
m	o	e	l	e	true
m	o	e	n	e	true
m	o	e	n	t	true
m	o	e	p	i	true
m	o	e	s	t	true
m	o	e	z	i	true
m	o	f	a	g	true
m	o	f	a	u	true
m	o	f	e	m	true
m	o	f	e	t	true
m	o	f	i	c	true
m	o	f	i	l	true
m	o	f	i	t	true
m	o	f	i	x	true
m	o	f	i	z	true
m	o	f	i	ț	true
m	o	f	l	u	true
m	o	f	o	a	true
m	o	f	o	b	true
m	o	f	o	n	true
m	o	f	o	r	true
m	o	f	o	s	true
m	o	f	o	t	true
m	o	f	t	-	true
m	o	f	t	a	true
m	o	f	t	i	true
m	o	f	t	o	true
m	o	f	t	u	true
m	o	g	-	-	false
m	o	g	a	l	true
m	o	g	a	m	true
m	o	g	a	s	true
m	o	g	e	n	true
m	o	g	l	a	true
m	o	g	l	o	true
m	o	g	o	n	true
m	o	g	o	r	true
m	o	g	r	a	true
m	o	g	r	e	true
m	o	g	r	i	true
m	o	g	u	l	false
m	o	g	u	l	true
m	o	g	â	l	true
m	o	h	a	i	true
m	o	h	a	s	true
m	o	h	i	c	true
m	o	h	i	d	true
m	o	h	i	g	true
m	o	h	o	a	true
m	o	h	o	r	true
m	o	i	-	-	true
m	o	i	a	g	true
m	o	i	d	-	true
m	o	i	d	a	true
m	o	i	d	e	true
m	o	i	d	u	true
m	o	i	d	ă	true
m	o	i	e	-	true
m	o	i	e	g	true
m	o	i	i	-	true
m	o	i	l	o	true
m	o	i	m	a	true
m	o	i	m	e	true
m	o	i	m	i	true
m	o	i	m	ă	true
m	o	i	n	a	true
m	o	i	n	e	true
m	o	i	n	o	true
m	o	i	n	â	true
m	o	i	n	ă	true
m	o	i	o	a	true
m	o	i	o	g	true
m	o	i	u	l	true
m	o	i	z	i	true
m	o	i	z	o	true
m	o	j	a	r	true
m	o	j	d	r	true
m	o	j	i	-	true
m	o	j	i	c	true
m	o	j	i	i	true
m	o	j	i	l	true
m	o	j	n	i	true
m	o	l	-	-	true
m	o	l	a	-	true
m	o	l	a	b	true
m	o	l	a	i	true
m	o	l	a	l	true
m	o	l	a	m	true
m	o	l	a	n	true
m	o	l	a	r	true
m	o	l	a	s	true
m	o	l	a	t	true
m	o	l	a	u	true
m	o	l	a	ș	true
m	o	l	a	ț	true
m	o	l	c	o	true
m	o	l	c	u	true
m	o	l	d	a	true
m	o	l	d	e	true
m	o	l	d	o	true
m	o	l	d	ă	true
m	o	l	e	-	true
m	o	l	e	a	false
m	o	l	e	a	true
m	o	l	e	c	true
m	o	l	e	i	true
m	o	l	e	l	true
m	o	l	e	s	false
m	o	l	e	s	true
m	o	l	e	t	true
m	o	l	e	z	true
m	o	l	e	ș	false
m	o	l	e	ș	true
m	o	l	e	ț	true
m	o	l	f	ă	true
m	o	l	i	-	false
m	o	l	i	-	true
m	o	l	i	a	true
m	o	l	i	b	true
m	o	l	i	c	true
m	o	l	i	d	true
m	o	l	i	e	true
m	o	l	i	i	false
m	o	l	i	i	true
m	o	l	i	l	true
m	o	l	i	m	false
m	o	l	i	m	true
m	o	l	i	n	false
m	o	l	i	n	true
m	o	l	i	p	true
m	o	l	i	r	false
m	o	l	i	r	true
m	o	l	i	s	false
m	o	l	i	s	true
m	o	l	i	t	false
m	o	l	i	t	true
m	o	l	i	z	true
m	o	l	i	ș	false
m	o	l	i	ș	true
m	o	l	i	ț	false
m	o	l	i	ț	true
m	o	l	o	-	true
m	o	l	o	a	true
m	o	l	o	c	true
m	o	l	o	g	true
m	o	l	o	h	true
m	o	l	o	n	true
m	o	l	o	s	true
m	o	l	o	t	true
m	o	l	o	u	true
m	o	l	o	z	true
m	o	l	o	ș	true
m	o	l	t	o	true
m	o	l	u	l	true
m	o	l	u	m	true
m	o	l	u	r	true
m	o	l	u	s	true
m	o	l	u	ș	true
m	o	l	â	i	true
m	o	l	â	n	true
m	o	l	â	u	true
m	o	l	ă	-	true
m	o	l	ă	l	true
m	o	l	ă	m	true
m	o	l	ă	r	true
m	o	l	ă	t	true
m	o	m	-	-	true
m	o	m	a	n	true
m	o	m	a	s	true
m	o	m	e	a	false
m	o	m	e	a	true
m	o	m	e	c	true
m	o	m	e	l	true
m	o	m	e	n	true
m	o	m	e	s	false
m	o	m	e	s	true
m	o	m	e	t	true
m	o	m	e	ș	false
m	o	m	e	ș	true
m	o	m	i	-	false
m	o	m	i	-	true
m	o	m	i	i	false
m	o	m	i	i	true
m	o	m	i	m	false
m	o	m	i	m	true
m	o	m	i	n	false
m	o	m	i	n	true
m	o	m	i	r	false
m	o	m	i	r	true
m	o	m	i	s	false
m	o	m	i	s	true
m	o	m	i	t	false
m	o	m	i	t	true
m	o	m	i	ș	false
m	o	m	i	ș	true
m	o	m	i	ț	false
m	o	m	i	ț	true
m	o	m	o	r	true
m	o	m	u	l	true
m	o	m	â	i	true
m	o	m	â	r	true
m	o	n	-	-	true
m	o	n	a	-	true
m	o	n	a	d	true
m	o	n	a	g	true
m	o	n	a	h	true
m	o	n	a	j	true
m	o	n	a	l	true
m	o	n	a	n	true
m	o	n	a	r	true
m	o	n	a	s	true
m	o	n	a	u	true
m	o	n	a	v	true
m	o	n	a	z	true
m	o	n	c	t	true
m	o	n	c	ț	true
m	o	n	d	-	true
m	o	n	d	a	true
m	o	n	d	e	true
m	o	n	d	i	true
m	o	n	d	o	true
m	o	n	d	u	true
m	o	n	d	â	true
m	o	n	d	ă	true
m	o	n	e	-	true
m	o	n	e	a	true
m	o	n	e	d	true
m	o	n	e	e	true
m	o	n	e	g	true
m	o	n	e	i	true
m	o	n	e	l	true
m	o	n	e	m	true
m	o	n	e	r	true
m	o	n	e	s	true
m	o	n	e	t	true
m	o	n	e	u	true
m	o	n	e	ș	true
m	o	n	f	o	true
m	o	n	g	o	true
m	o	n	i	-	true
m	o	n	i	a	true
m	o	n	i	c	true
m	o	n	i	d	true
m	o	n	i	e	true
m	o	n	i	f	true
m	o	n	i	i	true
m	o	n	i	l	true
m	o	n	i	m	false
m	o	n	i	m	true
m	o	n	i	n	true
m	o	n	i	o	true
m	o	n	i	r	true
m	o	n	i	s	true
m	o	n	i	t	true
m	o	n	i	u	true
m	o	n	i	z	true
m	o	n	i	ș	true
m	o	n	i	ț	true
m	o	n	o	-	true
m	o	n	o	a	true
m	o	n	o	b	true
m	o	n	o	c	true
m	o	n	o	d	true
m	o	n	o	e	true
m	o	n	o	f	true
m	o	n	o	g	true
m	o	n	o	h	true
m	o	n	o	i	true
m	o	n	o	l	true
m	o	n	o	m	true
m	o	n	o	n	true
m	o	n	o	p	true
m	o	n	o	r	true
m	o	n	o	s	true
m	o	n	o	t	true
m	o	n	o	u	true
m	o	n	o	v	true
m	o	n	o	x	true
m	o	n	o	z	true
m	o	n	o	ș	true
m	o	n	s	e	true
m	o	n	s	t	true
m	o	n	t	-	true
m	o	n	t	a	true
m	o	n	t	e	true
m	o	n	t	g	true
m	o	n	t	i	true
m	o	n	t	m	true
m	o	n	t	o	true
m	o	n	t	u	true
m	o	n	t	â	true
m	o	n	t	ă	true
m	o	n	u	c	true
m	o	n	u	l	true
m	o	n	u	m	true
m	o	n	u	r	true
m	o	n	ă	-	true
m	o	n	ă	d	true
m	o	n	ș	e	true
m	o	n	ș	t	true
m	o	n	ț	i	true
m	o	p	a	t	true
m	o	p	e	r	true
m	o	p	e	t	true
m	o	p	e	u	true
m	o	p	i	l	true
m	o	p	l	a	true
m	o	p	l	e	true
m	o	p	o	l	true
m	o	p	r	o	true
m	o	p	s	-	true
m	o	p	s	i	false
m	o	p	s	i	true
m	o	p	s	u	true
m	o	p	t	e	true
m	o	p	t	i	true
m	o	p	u	n	true
m	o	p	ș	i	true
m	o	r	-	-	true
m	o	r	a	-	true
m	o	r	a	b	true
m	o	r	a	c	true
m	o	r	a	d	true
m	o	r	a	g	true
m	o	r	a	i	true
m	o	r	a	j	true
m	o	r	a	l	true
m	o	r	a	m	true
m	o	r	a	n	true
m	o	r	a	r	true
m	o	r	a	s	true
m	o	r	a	t	true
m	o	r	a	u	true
m	o	r	a	v	true
m	o	r	a	ș	true
m	o	r	a	ț	true
m	o	r	b	-	true
m	o	r	b	i	true
m	o	r	b	o	true
m	o	r	b	u	true
m	o	r	c	a	true
m	o	r	c	h	true
m	o	r	c	i	true
m	o	r	c	o	true
m	o	r	c	â	true
m	o	r	c	ă	true
m	o	r	d	a	true
m	o	r	d	e	true
m	o	r	d	i	false
m	o	r	d	i	true
m	o	r	e	-	true
m	o	r	e	a	true
m	o	r	e	c	true
m	o	r	e	e	true
m	o	r	e	g	true
m	o	r	e	i	true
m	o	r	e	l	false
m	o	r	e	l	true
m	o	r	e	n	true
m	o	r	e	s	true
m	o	r	e	t	true
m	o	r	e	u	true
m	o	r	e	z	true
m	o	r	e	ș	true
m	o	r	f	-	true
m	o	r	f	e	true
m	o	r	f	i	true
m	o	r	f	o	true
m	o	r	f	u	true
m	o	r	f	ă	true
m	o	r	g	a	false
m	o	r	g	a	true
m	o	r	g	i	true
m	o	r	g	ă	true
m	o	r	i	-	true
m	o	r	i	a	true
m	o	r	i	e	true
m	o	r	i	g	true
m	o	r	i	i	true
m	o	r	i	l	false
m	o	r	i	l	true
m	o	r	i	n	true
m	o	r	i	o	true
m	o	r	i	s	true
m	o	r	i	u	true
m	o	r	i	z	true
m	o	r	i	ș	true
m	o	r	m	a	true
m	o	r	m	i	true
m	o	r	m	o	true
m	o	r	m	â	true
m	o	r	m	ă	true
m	o	r	n	-	true
m	o	r	n	e	true
m	o	r	n	i	true
m	o	r	n	ă	true
m	o	r	o	a	true
m	o	r	o	c	true
m	o	r	o	i	true
m	o	r	o	n	true
m	o	r	o	s	true
m	o	r	o	z	true
m	o	r	o	ș	true
m	o	r	p	r	true
m	o	r	r	a	true
m	o	r	s	a	true
m	o	r	s	e	true
m	o	r	s	â	true
m	o	r	s	ă	true
m	o	r	t	-	true
m	o	r	t	a	true
m	o	r	t	e	true
m	o	r	t	i	true
m	o	r	t	u	true
m	o	r	t	ă	true
m	o	r	u	a	true
m	o	r	u	e	true
m	o	r	u	l	true
m	o	r	u	n	true
m	o	r	u	r	true
m	o	r	u	ă	true
m	o	r	v	a	true
m	o	r	v	e	true
m	o	r	v	o	true
m	o	r	v	ă	true
m	o	r	z	a	false
m	o	r	â	i	true
m	o	r	â	m	true
m	o	r	â	n	true
m	o	r	â	r	true
m	o	r	â	s	true
m	o	r	â	t	true
m	o	r	â	ș	true
m	o	r	â	ț	true
m	o	r	î	-	true
m	o	r	ă	-	true
m	o	r	ă	m	true
m	o	r	ă	r	true
m	o	r	ă	s	true
m	o	r	ă	ș	true
m	o	r	ț	e	true
m	o	r	ț	i	true
m	o	s	-	-	true
m	o	s	a	-	true
m	o	s	c	-	true
m	o	s	c	a	true
m	o	s	c	h	true
m	o	s	c	o	true
m	o	s	c	u	true
m	o	s	e	-	true
m	o	s	e	i	true
m	o	s	e	l	true
m	o	s	e	n	true
m	o	s	e	p	true
m	o	s	e	x	true
m	o	s	f	e	true
m	o	s	i	a	true
m	o	s	i	d	true
m	o	s	i	e	true
m	o	s	i	f	true
m	o	s	i	i	true
m	o	s	i	l	true
m	o	s	i	n	true
m	o	s	l	i	true
m	o	s	o	a	true
m	o	s	o	l	true
m	o	s	o	r	true
m	o	s	t	a	true
m	o	s	t	e	true
m	o	s	t	i	true
m	o	s	t	r	true
m	o	s	u	d	true
m	o	s	u	l	true
m	o	s	u	r	true
m	o	s	ă	-	true
m	o	t	-	-	true
m	o	t	a	-	true
m	o	t	a	b	true
m	o	t	a	c	true
m	o	t	a	h	true
m	o	t	a	i	true
m	o	t	a	j	true
m	o	t	a	m	true
m	o	t	a	n	true
m	o	t	a	r	true
m	o	t	a	s	true
m	o	t	a	t	true
m	o	t	a	u	true
m	o	t	a	x	true
m	o	t	a	ș	true
m	o	t	a	ț	true
m	o	t	e	-	true
m	o	t	e	a	true
m	o	t	e	c	true
m	o	t	e	h	true
m	o	t	e	i	true
m	o	t	e	l	true
m	o	t	e	n	true
m	o	t	e	r	true
m	o	t	e	t	true
m	o	t	e	u	true
m	o	t	e	z	true
m	o	t	i	a	true
m	o	t	i	c	true
m	o	t	i	e	true
m	o	t	i	i	true
m	o	t	i	l	true
m	o	t	i	o	true
m	o	t	i	p	true
m	o	t	i	v	true
m	o	t	o	-	true
m	o	t	o	a	true
m	o	t	o	b	true
m	o	t	o	c	false
m	o	t	o	c	true
m	o	t	o	d	true
m	o	t	o	f	true
m	o	t	o	l	true
m	o	t	o	m	true
m	o	t	o	n	true
m	o	t	o	p	true
m	o	t	o	r	true
m	o	t	o	s	true
m	o	t	o	t	true
m	o	t	o	x	true
m	o	t	o	ș	true
m	o	t	r	a	true
m	o	t	r	e	false
m	o	t	r	i	false
m	o	t	r	i	true
m	o	t	r	o	true
m	o	t	r	u	false
m	o	t	u	l	true
m	o	t	â	n	true
m	o	t	ă	-	true
m	o	t	ă	m	true
m	o	t	ă	n	true
m	o	t	ă	r	true
m	o	v	-	-	true
m	o	v	a	-	true
m	o	v	a	b	true
m	o	v	a	c	true
m	o	v	a	i	true
m	o	v	a	m	true
m	o	v	a	r	true
m	o	v	a	s	true
m	o	v	a	t	true
m	o	v	a	u	true
m	o	v	a	ș	true
m	o	v	a	ț	true
m	o	v	e	a	true
m	o	v	e	z	true
m	o	v	i	b	true
m	o	v	i	l	true
m	o	v	i	o	true
m	o	v	i	z	true
m	o	v	n	i	true
m	o	v	u	l	true
m	o	v	â	n	true
m	o	v	ă	-	true
m	o	v	ă	m	true
m	o	v	ă	r	true
m	o	x	i	l	true
m	o	z	-	-	true
m	o	z	a	-	true
m	o	z	a	i	true
m	o	z	a	m	true
m	o	z	a	r	true
m	o	z	a	s	true
m	o	z	a	t	true
m	o	z	a	u	true
m	o	z	a	ș	true
m	o	z	a	ț	true
m	o	z	e	-	true
m	o	z	e	a	true
m	o	z	e	i	true
m	o	z	e	l	true
m	o	z	e	z	true
m	o	z	i	-	true
m	o	z	i	g	true
m	o	z	i	i	true
m	o	z	i	l	true
m	o	z	i	n	true
m	o	z	i	s	true
m	o	z	i	t	true
m	o	z	o	l	true
m	o	z	o	m	true
m	o	z	o	o	true
m	o	z	u	l	true
m	o	z	â	n	true
m	o	z	ă	-	true
m	o	z	ă	m	true
m	o	z	ă	r	true
m	o	ș	-	-	true
m	o	ș	a	-	true
m	o	ș	a	i	true
m	o	ș	a	m	true
m	o	ș	a	r	true
m	o	ș	a	s	true
m	o	ș	a	t	true
m	o	ș	a	u	true
m	o	ș	a	ș	true
m	o	ș	a	ț	true
m	o	ș	c	o	true
m	o	ș	e	a	true
m	o	ș	e	n	true
m	o	ș	e	s	true
m	o	ș	e	z	true
m	o	ș	e	ș	true
m	o	ș	i	-	true
m	o	ș	i	a	true
m	o	ș	i	c	true
m	o	ș	i	e	true
m	o	ș	i	i	true
m	o	ș	i	l	true
m	o	ș	i	m	true
m	o	ș	i	n	true
m	o	ș	i	o	true
m	o	ș	i	r	true
m	o	ș	i	s	true
m	o	ș	i	t	true
m	o	ș	i	ș	true
m	o	ș	i	ț	true
m	o	ș	m	o	true
m	o	ș	n	e	true
m	o	ș	t	e	true
m	o	ș	t	i	true
m	o	ș	u	l	true
m	o	ș	â	n	true
m	o	ș	ă	-	true
m	o	ș	ă	m	true
m	o	ș	ă	r	true
m	o	ț	-	-	true
m	o	ț	a	-	true
m	o	ț	a	i	true
m	o	ț	a	m	true
m	o	ț	a	r	true
m	o	ț	a	s	true
m	o	ț	a	t	true
m	o	ț	a	u	true
m	o	ț	a	ș	true
m	o	ț	a	ț	true
m	o	ț	e	a	true
m	o	ț	e	s	true
m	o	ț	e	z	true
m	o	ț	e	ș	true
m	o	ț	i	-	true
m	o	ț	i	a	true
m	o	ț	i	e	true
m	o	ț	i	i	true
m	o	ț	i	l	true
m	o	ț	i	o	true
m	o	ț	i	u	true
m	o	ț	o	a	true
m	o	ț	o	c	true
m	o	ț	o	g	true
m	o	ț	p	a	true
m	o	ț	p	ă	true
m	o	ț	u	l	true
m	o	ț	u	r	true
m	o	ț	â	n	true
m	o	ț	ă	-	true
m	o	ț	ă	i	true
m	o	ț	ă	m	true
m	o	ț	ă	r	true
m	p	-	-	-	false
m	p	a	-	-	false
m	p	a	c	-	false
m	p	a	c	-	true
m	p	a	c	e	false
m	p	a	c	h	false
m	p	a	c	i	false
m	p	a	c	t	false
m	p	a	c	u	false
m	p	a	c	u	true
m	p	a	c	ă	false
m	p	a	c	ț	false
m	p	a	d	a	false
m	p	a	d	u	false
m	p	a	g	i	false
m	p	a	i	-	false
m	p	a	j	-	false
m	p	a	j	e	false
m	p	a	j	u	false
m	p	a	l	i	false
m	p	a	l	p	false
m	p	a	l	u	false
m	p	a	m	-	false
m	p	a	m	e	false
m	p	a	n	-	false
m	p	a	n	a	false
m	p	a	n	e	false
m	p	a	n	i	false
m	p	a	n	o	false
m	p	a	n	t	false
m	p	a	n	u	false
m	p	a	n	z	false
m	p	a	n	ă	false
m	p	a	n	ț	false
m	p	a	r	-	false
m	p	a	r	a	false
m	p	a	r	d	false
m	p	a	r	e	false
m	p	a	r	i	false
m	p	a	r	s	false
m	p	a	r	t	false
m	p	a	r	u	false
m	p	a	r	â	false
m	p	a	r	ă	false
m	p	a	r	ș	false
m	p	a	r	ț	false
m	p	a	s	-	false
m	p	a	s	a	false
m	p	a	s	e	false
m	p	a	s	i	false
m	p	a	s	u	false
m	p	a	t	-	false
m	p	a	t	a	false
m	p	a	t	e	false
m	p	a	t	i	false
m	p	a	t	o	false
m	p	a	t	r	false
m	p	a	t	ă	false
m	p	a	u	-	false
m	p	a	ș	-	false
m	p	a	ș	e	false
m	p	a	ș	i	false
m	p	a	ș	u	false
m	p	a	ț	i	false
m	p	e	-	-	false
m	p	e	a	-	false
m	p	e	a	i	false
m	p	e	a	l	false
m	p	e	a	m	false
m	p	e	a	n	false
m	p	e	a	s	false
m	p	e	a	u	false
m	p	e	a	z	false
m	p	e	a	ț	false
m	p	e	c	a	false
m	p	e	d	a	false
m	p	e	d	e	false
m	p	e	d	i	false
m	p	e	g	n	false
m	p	e	i	-	false
m	p	e	i	a	false
m	p	e	i	e	false
m	p	e	i	u	false
m	p	e	j	o	false
m	p	e	l	-	false
m	p	e	l	e	false
m	p	e	l	i	false
m	p	e	l	o	false
m	p	e	l	u	false
m	p	e	m	-	false
m	p	e	n	-	false
m	p	e	n	a	false
m	p	e	n	c	false
m	p	e	n	d	false
m	p	e	n	e	false
m	p	e	n	i	false
m	p	e	n	p	false
m	p	e	n	s	false
m	p	e	n	t	false
m	p	e	n	u	false
m	p	e	n	ă	false
m	p	e	n	ț	false
m	p	e	p	ă	false
m	p	e	r	-	false
m	p	e	r	a	false
m	p	e	r	c	false
m	p	e	r	e	false
m	p	e	r	f	false
m	p	e	r	i	false
m	p	e	r	i	true
m	p	e	r	m	false
m	p	e	r	o	false
m	p	e	r	s	false
m	p	e	r	t	false
m	p	e	r	u	false
m	p	e	r	v	false
m	p	e	r	â	false
m	p	e	r	ă	false
m	p	e	s	c	false
m	p	e	s	t	false
m	p	e	t	-	false
m	p	e	t	a	false
m	p	e	t	e	false
m	p	e	t	i	false
m	p	e	t	r	false
m	p	e	t	u	false
m	p	e	t	ă	false
m	p	e	x	-	false
m	p	e	x	u	false
m	p	e	z	-	false
m	p	e	z	e	false
m	p	e	z	i	false
m	p	e	ș	t	false
m	p	e	ț	e	false
m	p	e	ț	i	false
m	p	f	l	a	false
m	p	i	-	-	false
m	p	i	a	-	false
m	p	i	a	d	false
m	p	i	a	n	false
m	p	i	c	-	false
m	p	i	c	e	false
m	p	i	c	i	false
m	p	i	c	u	false
m	p	i	c	ă	false
m	p	i	d	-	false
m	p	i	d	e	false
m	p	i	d	i	false
m	p	i	d	ă	false
m	p	i	e	-	false
m	p	i	e	d	false
m	p	i	e	g	false
m	p	i	e	i	false
m	p	i	e	m	false
m	p	i	e	n	false
m	p	i	e	p	false
m	p	i	e	r	false
m	p	i	e	t	false
m	p	i	i	-	false
m	p	i	i	l	false
m	p	i	l	a	false
m	p	i	l	e	false
m	p	i	l	o	false
m	p	i	l	â	false
m	p	i	l	ă	false
m	p	i	m	-	false
m	p	i	m	e	false
m	p	i	n	-	false
m	p	i	n	a	false
m	p	i	n	d	false
m	p	i	n	e	false
m	p	i	n	g	false
m	p	i	n	i	false
m	p	i	n	s	false
m	p	i	n	t	false
m	p	i	n	â	false
m	p	i	n	ă	false
m	p	i	n	ș	false
m	p	i	o	a	false
m	p	i	o	n	false
m	p	i	p	ă	false
m	p	i	r	-	false
m	p	i	r	e	false
m	p	i	r	e	true
m	p	i	r	i	false
m	p	i	r	u	false
m	p	i	r	ă	false
m	p	i	s	e	false
m	p	i	s	m	false
m	p	i	s	t	false
m	p	i	t	-	false
m	p	i	t	e	false
m	p	i	t	ă	false
m	p	i	u	-	false
m	p	i	z	i	false
m	p	i	ș	i	false
m	p	i	ș	o	false
m	p	i	ș	t	false
m	p	i	ț	a	false
m	p	i	ț	e	false
m	p	i	ț	i	false
m	p	i	ț	ă	false
m	p	l	a	-	false
m	p	l	a	c	false
m	p	l	a	i	false
m	p	l	a	m	false
m	p	l	a	n	false
m	p	l	a	r	false
m	p	l	a	s	false
m	p	l	a	t	false
m	p	l	a	u	false
m	p	l	a	ș	false
m	p	l	a	ț	false
m	p	l	e	-	false
m	p	l	e	a	false
m	p	l	e	c	false
m	p	l	e	i	false
m	p	l	e	l	false
m	p	l	e	m	false
m	p	l	e	r	false
m	p	l	e	t	false
m	p	l	e	u	false
m	p	l	e	x	false
m	p	l	e	z	false
m	p	l	e	ț	false
m	p	l	i	-	false
m	p	l	i	a	false
m	p	l	i	c	false
m	p	l	i	d	false
m	p	l	i	e	false
m	p	l	i	f	false
m	p	l	i	m	false
m	p	l	i	n	false
m	p	l	i	s	false
m	p	l	i	t	false
m	p	l	i	ș	false
m	p	l	i	ț	false
m	p	l	o	a	false
m	p	l	o	c	false
m	p	l	o	i	false
m	p	l	o	n	false
m	p	l	o	r	false
m	p	l	o	t	false
m	p	l	o	z	false
m	p	l	u	-	false
m	p	l	u	i	false
m	p	l	u	l	false
m	p	l	u	r	false
m	p	l	u	s	false
m	p	l	u	t	false
m	p	l	u	v	false
m	p	l	u	v	true
m	p	l	u	ș	false
m	p	l	u	ț	false
m	p	l	â	n	false
m	p	l	ă	-	false
m	p	l	ă	c	false
m	p	l	ă	m	false
m	p	l	ă	r	false
m	p	l	ă	t	false
m	p	o	-	-	false
m	p	o	a	i	false
m	p	o	a	n	false
m	p	o	a	s	false
m	p	o	d	i	false
m	p	o	d	i	true
m	p	o	d	o	false
m	p	o	f	o	false
m	p	o	i	-	false
m	p	o	i	a	false
m	p	o	i	e	false
m	p	o	i	i	false
m	p	o	i	l	false
m	p	o	i	u	false
m	p	o	i	u	true
m	p	o	l	a	false
m	p	o	l	i	false
m	p	o	l	o	false
m	p	o	n	-	false
m	p	o	n	a	false
m	p	o	n	c	false
m	p	o	n	d	false
m	p	o	n	e	false
m	p	o	n	i	false
m	p	o	n	t	false
m	p	o	n	u	false
m	p	o	n	â	false
m	p	o	n	ă	false
m	p	o	n	ț	false
m	p	o	p	o	false
m	p	o	p	u	false
m	p	o	r	a	false
m	p	o	r	i	false
m	p	o	r	t	false
m	p	o	r	ț	false
m	p	o	s	-	false
m	p	o	s	i	false
m	p	o	s	t	false
m	p	o	t	-	false
m	p	o	t	e	false
m	p	o	t	i	false
m	p	o	t	m	false
m	p	o	t	r	false
m	p	o	t	u	false
m	p	o	u	l	false
m	p	o	u	n	false
m	p	o	v	ă	false
m	p	o	x	-	false
m	p	o	z	a	false
m	p	o	z	e	false
m	p	o	z	i	false
m	p	o	z	â	false
m	p	o	z	ă	false
m	p	o	ș	i	false
m	p	o	ț	e	false
m	p	o	ț	i	false
m	p	r	a	c	false
m	p	r	a	d	false
m	p	r	e	c	false
m	p	r	e	d	false
m	p	r	e	g	false
m	p	r	e	h	false
m	p	r	e	j	false
m	p	r	e	n	false
m	p	r	e	s	false
m	p	r	e	t	false
m	p	r	e	u	false
m	p	r	e	v	false
m	p	r	i	c	false
m	p	r	i	e	false
m	p	r	i	m	false
m	p	r	i	z	false
m	p	r	o	a	false
m	p	r	o	b	false
m	p	r	o	c	false
m	p	r	o	d	false
m	p	r	o	f	false
m	p	r	o	m	false
m	p	r	o	n	false
m	p	r	o	p	false
m	p	r	o	p	true
m	p	r	o	s	false
m	p	r	o	v	false
m	p	r	o	ș	false
m	p	r	u	d	false
m	p	r	u	m	false
m	p	r	ă	ș	false
m	p	s	e	-	false
m	p	s	e	i	false
m	p	s	e	r	false
m	p	s	e	s	false
m	p	s	e	ș	false
m	p	s	i	a	false
m	p	s	i	e	false
m	p	s	i	h	false
m	p	s	i	i	false
m	p	t	-	-	false
m	p	t	a	b	false
m	p	t	e	-	false
m	p	t	e	r	false
m	p	t	i	b	false
m	p	t	i	c	false
m	p	t	i	t	false
m	p	t	i	v	false
m	p	t	o	m	false
m	p	t	o	r	false
m	p	t	o	t	false
m	p	t	u	-	false
m	p	t	u	a	false
m	p	t	u	o	false
m	p	t	u	u	false
m	p	t	ă	-	false
m	p	u	b	e	false
m	p	u	c	h	false
m	p	u	d	e	false
m	p	u	d	i	false
m	p	u	d	o	false
m	p	u	i	-	false
m	p	u	i	a	false
m	p	u	i	e	false
m	p	u	i	n	false
m	p	u	l	-	false
m	p	u	l	a	false
m	p	u	l	e	false
m	p	u	l	s	false
m	p	u	l	u	false
m	p	u	l	ă	false
m	p	u	n	-	false
m	p	u	n	c	false
m	p	u	n	e	false
m	p	u	n	g	false
m	p	u	n	i	false
m	p	u	n	s	false
m	p	u	n	â	false
m	p	u	n	ă	false
m	p	u	n	ș	false
m	p	u	p	a	false
m	p	u	p	e	false
m	p	u	p	i	false
m	p	u	p	ă	false
m	p	u	r	-	false
m	p	u	r	i	false
m	p	u	r	p	false
m	p	u	r	u	false
m	p	u	s	-	false
m	p	u	s	e	false
m	p	u	s	u	false
m	p	u	s	ă	false
m	p	u	t	-	false
m	p	u	t	a	false
m	p	u	t	e	false
m	p	u	t	i	false
m	p	u	t	r	false
m	p	u	t	u	false
m	p	u	t	â	false
