b10	a01	a12	a23	a34	syl
i	z	o	u	-	true
i	z	o	u	l	true
i	z	o	u	r	true
i	z	o	z	i	true
i	z	r	a	e	false
i	z	u	-	-	true
i	z	u	a	l	true
i	z	u	e	n	true
i	z	u	i	-	true
i	z	u	i	a	true
i	z	u	i	e	true
i	z	u	i	i	true
i	z	u	i	m	true
i	z	u	i	n	true
i	z	u	i	r	true
i	z	u	i	s	true
i	z	u	i	t	true
i	z	u	i	ș	true
i	z	u	i	ț	true
i	z	u	l	-	true
i	z	u	l	e	true
i	z	u	l	u	true
i	z	u	m	b	true
i	z	u	m	e	true
i	z	u	r	a	true
i	z	u	r	e	true
i	z	u	r	i	true
i	z	u	r	ă	true
i	z	u	s	c	true
i	z	u	t	o	true
i	z	u	u	l	true
i	z	v	o	a	false
i	z	v	o	d	false
i	z	v	o	r	false
i	z	z	i	c	false
i	z	z	l	y	false
i	z	â	n	d	true
i	z	ă	-	-	true
i	z	ă	m	-	true
i	z	ă	n	-	true
i	z	ă	n	e	true
i	z	ă	n	u	true
i	z	ă	r	e	true
i	z	ă	r	i	true
i	z	ă	t	o	true
i	z	ă	t	u	true
i	â	n	d	-	true
i	î	n	c	o	true
i	î	n	t	u	true
i	î	n	t	â	true
i	î	n	ă	l	true
i	ă	-	-	-	true
i	ă	m	-	-	true
i	ș	-	-	-	false
i	ș	a	-	-	true
i	ș	a	b	i	true
i	ș	a	g	-	true
i	ș	a	g	u	true
i	ș	a	h	-	true
i	ș	a	h	i	true
i	ș	a	h	u	true
i	ș	a	i	-	true
i	ș	a	i	u	true
i	ș	a	j	-	true
i	ș	a	j	e	true
i	ș	a	j	u	true
i	ș	a	l	a	true
i	ș	a	m	-	true
i	ș	a	n	g	true
i	ș	a	r	-	true
i	ș	a	r	e	true
i	ș	a	r	i	true
i	ș	a	r	u	true
i	ș	a	r	ă	true
i	ș	a	s	e	true
i	ș	a	t	-	true
i	ș	a	t	e	true
i	ș	a	t	o	true
i	ș	a	t	u	true
i	ș	a	t	ă	true
i	ș	a	u	-	true
i	ș	a	v	-	true
i	ș	a	v	e	true
i	ș	a	v	i	true
i	ș	a	v	ă	true
i	ș	a	ș	i	true
i	ș	a	ț	i	true
i	ș	c	-	-	false
i	ș	c	a	-	false
i	ș	c	a	i	false
i	ș	c	a	m	false
i	ș	c	a	n	false
i	ș	c	a	r	false
i	ș	c	a	s	false
i	ș	c	a	t	false
i	ș	c	a	u	false
i	ș	c	a	ș	false
i	ș	c	a	ț	false
i	ș	c	e	-	false
i	ș	c	e	i	false
i	ș	c	o	l	false
i	ș	c	o	r	false
i	ș	c	o	t	false
i	ș	c	u	i	false
i	ș	c	u	l	false
i	ș	c	u	ț	false
i	ș	c	â	n	false
i	ș	c	ă	-	false
i	ș	c	ă	a	false
i	ș	c	ă	c	false
i	ș	c	ă	i	false
i	ș	c	ă	m	false
i	ș	c	ă	n	false
i	ș	c	ă	r	false
i	ș	c	ă	t	false
i	ș	e	-	-	true
i	ș	e	a	-	true
i	ș	e	a	n	true
i	ș	e	a	s	true
i	ș	e	a	u	true
i	ș	e	a	z	true
i	ș	e	e	-	true
i	ș	e	e	l	true
i	ș	e	e	u	true
i	ș	e	f	-	true
i	ș	e	f	i	true
i	ș	e	i	-	true
i	ș	e	i	i	true
i	ș	e	i	l	true
i	ș	e	i	z	true
i	ș	e	l	-	true
i	ș	e	l	e	true
i	ș	e	l	i	true
i	ș	e	l	n	true
i	ș	e	l	o	true
i	ș	e	l	u	true
i	ș	e	n	c	true
i	ș	e	n	e	true
i	ș	e	n	i	true
i	ș	e	r	i	true
i	ș	e	s	c	true
i	ș	e	t	-	true
i	ș	e	t	a	true
i	ș	e	t	e	true
i	ș	e	t	u	true
i	ș	e	t	ă	true
i	ș	e	u	-	true
i	ș	e	u	l	true
i	ș	e	z	-	true
i	ș	e	z	e	true
i	ș	e	z	i	true
i	ș	e	ș	t	true
i	ș	i	-	-	false
i	ș	i	a	f	true
i	ș	i	c	-	true
i	ș	i	c	a	true
i	ș	i	c	e	true
i	ș	i	c	h	true
i	ș	i	c	i	true
i	ș	i	c	u	true
i	ș	i	c	â	true
i	ș	i	c	ă	true
i	ș	i	e	r	true
i	ș	i	i	-	true
i	ș	i	l	e	true
i	ș	i	l	o	true
i	ș	i	m	g	true
i	ș	i	n	-	true
i	ș	i	n	a	true
i	ș	i	n	e	true
i	ș	i	n	i	true
i	ș	i	n	u	true
i	ș	i	n	ă	true
i	ș	i	r	-	true
i	ș	i	r	e	true
i	ș	i	r	i	true
i	ș	i	r	u	true
i	ș	i	s	m	true
i	ș	i	s	t	true
i	ș	i	u	-	true
i	ș	i	u	l	true
i	ș	i	u	n	true
i	ș	i	u	r	true
i	ș	i	z	a	true
i	ș	i	z	e	true
i	ș	i	z	â	true
i	ș	i	z	ă	true
i	ș	i	ș	t	true
i	ș	i	ț	a	true
i	ș	i	ț	e	true
i	ș	i	ț	ă	true
i	ș	l	e	a	false
i	ș	l	e	g	false
i	ș	l	i	c	false
i	ș	l	i	e	false
i	ș	l	i	i	false
i	ș	l	i	u	false
i	ș	m	a	ș	false
i	ș	m	e	a	false
i	ș	m	e	g	false
i	ș	m	e	g	true
i	ș	m	e	l	false
i	ș	m	i	ș	false
i	ș	n	i	ț	false
i	ș	n	u	i	false
i	ș	o	a	n	true
i	ș	o	a	r	true
i	ș	o	c	-	true
i	ș	o	n	-	true
i	ș	o	n	i	true
i	ș	o	n	u	true
i	ș	o	r	-	true
i	ș	o	r	c	true
i	ș	o	r	d	true
i	ș	o	r	e	true
i	ș	o	r	i	true
i	ș	o	r	u	true
i	ș	p	a	n	false
i	ș	p	i	ș	false
i	ș	t	a	i	false
i	ș	t	a	r	false
i	ș	t	a	v	false
i	ș	t	e	-	false
i	ș	t	e	a	false
i	ș	t	e	c	false
i	ș	t	e	i	false
i	ș	t	e	l	false
i	ș	t	e	n	false
i	ș	t	e	s	false
i	ș	t	e	ș	false
i	ș	t	i	-	false
i	ș	t	i	a	false
i	ș	t	i	i	false
i	ș	t	i	i	true
i	ș	t	i	l	false
i	ș	t	i	m	false
i	ș	t	i	n	false
i	ș	t	i	r	false
i	ș	t	i	s	false
i	ș	t	i	t	false
i	ș	t	i	ș	false
i	ș	t	i	ț	false
i	ș	t	l	o	false
i	ș	t	o	-	false
i	ș	t	o	a	false
i	ș	t	o	c	false
i	ș	t	o	r	false
i	ș	t	o	u	false
i	ș	t	r	i	false
i	ș	t	ă	r	false
i	ș	t	ă	v	false
i	ș	u	i	-	true
i	ș	u	i	a	true
i	ș	u	i	e	true
i	ș	u	i	i	true
i	ș	u	i	m	true
i	ș	u	i	n	true
i	ș	u	i	r	true
i	ș	u	i	s	true
i	ș	u	i	t	true
i	ș	u	i	ș	true
i	ș	u	i	ț	true
i	ș	u	l	-	true
i	ș	u	l	c	true
i	ș	u	l	i	true
i	ș	u	l	u	true
i	ș	u	n	-	true
i	ș	u	n	a	true
i	ș	u	n	e	true
i	ș	u	n	i	true
i	ș	u	n	u	true
i	ș	u	n	â	true
i	ș	u	n	ă	true
i	ș	u	r	i	true
i	ș	v	a	n	true
i	ș	v	e	r	false
i	ș	â	n	d	true
i	ș	ă	-	-	true
i	ș	ă	i	-	true
i	ș	ă	i	a	true
i	ș	ă	i	e	true
i	ș	ă	i	i	true
i	ș	ă	i	m	true
i	ș	ă	i	n	true
i	ș	ă	i	r	true
i	ș	ă	i	s	true
i	ș	ă	i	t	true
i	ș	ă	i	ș	true
i	ș	ă	i	ț	true
i	ș	ă	m	-	true
i	ș	ă	r	i	true
i	ș	ă	t	o	true
i	ș	ă	t	u	true
i	ț	-	-	-	false
i	ț	-	-	-	true
i	ț	a	-	-	true
i	ț	a	b	u	true
i	ț	a	i	-	true
i	ț	a	i	i	true
i	ț	a	i	l	true
i	ț	a	i	u	true
i	ț	a	m	-	true
i	ț	a	n	-	true
i	ț	a	n	i	true
i	ț	a	n	u	true
i	ț	a	p	o	true
i	ț	a	r	-	true
i	ț	a	r	e	true
i	ț	a	r	i	true
i	ț	a	r	n	true
i	ț	a	r	u	true
i	ț	a	r	â	true
i	ț	a	r	ă	true
i	ț	a	s	e	true
i	ț	a	t	-	true
i	ț	a	t	e	true
i	ț	a	t	u	true
i	ț	a	t	ă	true
i	ț	a	u	-	true
i	ț	a	z	â	true
i	ț	a	ș	-	true
i	ț	a	ș	i	true
i	ț	a	ș	u	true
i	ț	a	ț	i	true
i	ț	c	a	n	false
i	ț	e	-	-	true
i	ț	e	a	-	true
i	ț	e	a	i	true
i	ț	e	a	l	true
i	ț	e	a	m	true
i	ț	e	a	n	true
i	ț	e	a	s	true
i	ț	e	a	u	true
i	ț	e	a	z	true
i	ț	e	a	ț	true
i	ț	e	i	-	true
i	ț	e	i	c	true
i	ț	e	i	d	true
i	ț	e	i	i	true
i	ț	e	i	l	true
i	ț	e	i	r	true
i	ț	e	i	u	true
i	ț	e	l	-	true
i	ț	e	l	a	true
i	ț	e	l	e	true
i	ț	e	l	i	true
i	ț	e	l	n	true
i	ț	e	l	o	true
i	ț	e	l	u	true
i	ț	e	n	c	true
i	ț	e	n	e	true
i	ț	e	n	i	true
i	ț	e	r	-	true
i	ț	e	r	a	true
i	ț	e	r	e	true
i	ț	e	r	i	true
i	ț	e	r	o	true
i	ț	e	r	u	true
i	ț	e	r	ă	true
i	ț	e	s	c	true
i	ț	e	s	t	true
i	ț	e	t	-	true
i	ț	e	t	u	true
i	ț	e	z	-	true
i	ț	e	z	e	true
i	ț	e	z	i	true
i	ț	e	ș	t	true
i	ț	i	-	-	false
i	ț	i	-	-	true
i	ț	i	a	-	true
i	ț	i	a	b	true
i	ț	i	a	i	true
i	ț	i	a	l	true
i	ț	i	a	m	true
i	ț	i	a	n	true
i	ț	i	a	r	true
i	ț	i	a	s	true
i	ț	i	a	t	true
i	ț	i	a	u	true
i	ț	i	a	z	true
i	ț	i	a	ș	true
i	ț	i	a	ț	true
i	ț	i	b	u	true
i	ț	i	c	a	true
i	ț	i	c	h	true
i	ț	i	c	i	true
i	ț	i	c	o	true
i	ț	i	c	ă	true
i	ț	i	e	-	true
i	ț	i	e	i	true
i	ț	i	e	m	true
i	ț	i	e	n	true
i	ț	i	e	r	true
i	ț	i	e	z	true
i	ț	i	g	o	true
i	ț	i	g	u	true
i	ț	i	g	ă	true
i	ț	i	i	-	true
i	ț	i	i	l	true
i	ț	i	i	n	true
i	ț	i	l	e	true
i	ț	i	l	o	true
i	ț	i	m	-	true
i	ț	i	m	p	false
i	ț	i	m	p	true
i	ț	i	n	d	true
i	ț	i	o	a	true
i	ț	i	o	n	true
i	ț	i	o	s	true
i	ț	i	o	z	true
i	ț	i	o	ș	true
i	ț	i	r	e	true
i	ț	i	r	i	true
i	ț	i	r	ă	true
i	ț	i	s	e	true
i	ț	i	s	m	true
i	ț	i	s	t	true
i	ț	i	t	-	true
i	ț	i	t	e	true
i	ț	i	t	o	true
i	ț	i	t	u	true
i	ț	i	t	ă	true
i	ț	i	u	-	true
i	ț	i	u	l	true
i	ț	i	u	n	true
i	ț	i	ș	i	true
i	ț	i	ș	t	true
i	ț	i	ț	i	true
i	ț	m	a	i	false
i	ț	o	-	-	true
i	ț	o	a	i	true
i	ț	o	a	s	true
i	ț	o	i	-	true
i	ț	o	i	i	true
i	ț	o	i	l	true
i	ț	o	i	u	true
i	ț	o	r	a	true
i	ț	o	s	-	true
i	ț	o	ș	i	true
i	ț	u	i	-	true
i	ț	u	i	a	true
i	ț	u	i	c	true
i	ț	u	i	e	true
i	ț	u	i	i	true
i	ț	u	i	m	true
i	ț	u	i	n	true
i	ț	u	i	r	true
i	ț	u	i	s	true
i	ț	u	i	t	true
i	ț	u	i	ș	true
i	ț	u	i	ț	true
i	ț	u	l	-	true
i	ț	u	l	a	true
i	ț	u	l	e	true
i	ț	u	l	u	true
i	ț	u	l	ă	true
i	ț	u	n	i	true
i	ț	u	p	a	true
i	ț	u	r	i	true
i	ț	â	n	d	true
i	ț	ă	-	-	true
i	ț	ă	d	e	true
i	ț	ă	i	-	true
i	ț	ă	i	a	true
i	ț	ă	i	e	true
i	ț	ă	i	i	true
i	ț	ă	i	m	true
i	ț	ă	i	n	true
i	ț	ă	i	r	true
i	ț	ă	i	s	true
i	ț	ă	i	t	true
i	ț	ă	i	ș	true
i	ț	ă	i	ț	true
i	ț	ă	l	-	true
i	ț	ă	l	u	true
i	ț	ă	m	-	true
i	ț	ă	r	a	true
i	ț	ă	r	i	true
i	ț	ă	t	o	true
i	ț	ă	t	u	true
i	ț	ă	ț	i	true
i	ț	ț	i	ț	false
j	a	-	-	-	false
j	a	b	-	-	false
j	a	b	a	-	false
j	a	b	e	-	false
j	a	b	e	i	false
j	a	b	i	a	false
j	a	b	i	e	false
j	a	b	i	i	false
j	a	b	i	l	false
j	a	b	o	t	false
j	a	b	o	u	false
j	a	b	u	l	false
j	a	b	u	r	false
j	a	b	ă	-	false
j	a	c	-	-	false
j	a	c	a	-	false
j	a	c	a	r	false
j	a	c	a	ș	false
j	a	c	e	-	false
j	a	c	e	l	false
j	a	c	h	e	false
j	a	c	i	-	false
j	a	c	i	i	false
j	a	c	i	l	false
j	a	c	m	a	false
j	a	c	q	u	false
j	a	c	u	l	false
j	a	c	u	r	false
j	a	c	ă	-	false
j	a	d	-	-	false
j	a	d	a	-	false
j	a	d	e	-	false
j	a	d	e	i	false
j	a	d	e	l	false
j	a	d	e	t	false
j	a	d	u	l	false
j	a	d	u	r	false
j	a	d	ă	-	false
j	a	f	-	-	false
j	a	f	u	l	false
j	a	f	u	r	false
j	a	g	a	l	false
j	a	g	u	a	false
j	a	h	-	-	false
j	a	h	i	-	false
j	a	h	i	i	false
j	a	h	i	l	false
j	a	h	u	l	false
j	a	i	-	-	false
j	a	i	n	i	false
j	a	i	s	-	false
j	a	i	s	u	false
j	a	l	a	-	false
j	a	l	a	p	false
j	a	l	b	a	false
j	a	l	b	e	false
j	a	l	b	ă	false
j	a	l	e	-	false
j	a	l	e	a	false
j	a	l	e	i	false
j	a	l	e	l	false
j	a	l	e	n	false
j	a	l	e	t	false
j	a	l	e	ș	false
j	a	l	i	i	false
j	a	l	i	n	false
j	a	l	i	u	false
j	a	l	n	i	false
j	a	l	o	a	false
j	a	l	o	n	false
j	a	l	u	z	false
j	a	l	ă	-	false
j	a	m	-	-	false
j	a	m	a	-	false
j	a	m	a	l	false
j	a	m	a	u	false
j	a	m	b	a	false
j	a	m	b	e	false
j	a	m	b	i	false
j	a	m	b	o	false
j	a	m	b	ă	false
j	a	m	e	-	false
j	a	m	e	i	false
j	a	m	e	n	false
j	a	m	i	n	false
j	a	n	-	-	false
j	a	n	a	-	false
j	a	n	c	a	false
j	a	n	c	e	false
j	a	n	c	ă	false
j	a	n	d	a	false
j	a	n	e	-	false
j	a	n	g	h	false
j	a	n	i	-	false
j	a	n	i	a	false
j	a	n	i	e	false
j	a	n	i	i	false
j	a	n	i	l	false
j	a	n	s	a	false
j	a	n	s	e	false
j	a	n	s	ă	false
j	a	n	t	-	false
j	a	n	t	a	false
j	a	n	t	e	false
j	a	n	t	u	false
j	a	n	t	ă	false
j	a	n	u	l	false
j	a	n	ă	-	false
j	a	n	ț	-	false
j	a	n	ț	a	false
j	a	n	ț	e	false
j	a	n	ț	i	false
j	a	n	ț	u	false
j	a	n	ț	ă	false
j	a	p	-	-	false
j	a	p	a	-	false
j	a	p	a	n	false
j	a	p	c	a	false
j	a	p	c	e	false
j	a	p	c	ă	false
j	a	p	e	-	false
j	a	p	e	i	false
j	a	p	e	l	false
j	a	p	i	-	false
j	a	p	i	i	false
j	a	p	i	l	false
j	a	p	i	ț	false
j	a	p	o	n	false
j	a	p	u	l	false
j	a	p	u	r	false
j	a	p	ă	-	false
j	a	p	ș	a	false
j	a	p	ș	e	false
j	a	p	ș	ă	false
j	a	r	-	-	false
j	a	r	c	a	false
j	a	r	c	e	false
j	a	r	c	h	false
j	a	r	c	ă	false
j	a	r	d	a	false
j	a	r	d	e	false
j	a	r	d	i	false
j	a	r	d	ă	false
j	a	r	e	-	false
j	a	r	e	a	false
j	a	r	e	l	false
j	a	r	e	t	false
j	a	r	g	o	false
j	a	r	i	-	false
j	a	r	i	i	false
j	a	r	i	l	false
j	a	r	i	ș	false
j	a	r	n	i	false
j	a	r	t	-	false
j	a	r	t	i	false
j	a	r	u	l	false
j	a	r	u	r	false
j	a	r	ă	-	false
j	a	r	ă	m	false
j	a	r	ă	ț	false
j	a	s	e	-	false
j	a	s	e	m	false
j	a	s	e	r	false
j	a	s	e	ș	false
j	a	s	m	i	false
j	a	s	o	a	false
j	a	s	p	-	false
j	a	s	p	u	false
j	a	t	-	-	false
j	a	t	a	-	false
j	a	t	e	-	false
j	a	t	e	i	false
j	a	t	e	l	false
j	a	t	o	a	false
j	a	t	o	r	false
j	a	t	u	l	false
j	a	t	ă	-	false
j	a	u	-	-	false
j	a	v	a	n	false
j	a	v	a	r	false
j	a	v	e	l	false
j	a	v	r	a	false
j	a	v	r	e	false
j	a	v	r	ă	false
j	a	z	-	-	false
j	a	z	b	a	false
j	a	z	i	s	false
j	a	z	m	a	false
j	a	z	o	f	false
j	a	z	o	l	false
j	a	z	u	l	false
j	a	z	u	r	false
j	a	ș	i	-	false
j	a	ț	i	-	false
j	a	ț	i	i	false
j	a	ț	i	l	false
j	b	a	-	-	true
j	b	a	i	-	true
j	b	a	m	-	true
j	b	a	r	e	true
j	b	a	r	ă	true
j	b	a	s	e	true
j	b	a	t	-	true
j	b	a	t	e	true
j	b	a	t	ă	true
j	b	a	u	-	true
j	b	a	ș	-	true
j	b	a	ș	a	true
j	b	a	ș	e	true
j	b	a	ș	i	true
j	b	a	ș	u	true
j	b	a	ș	ă	true
j	b	a	ț	i	true
j	b	e	-	-	true
j	b	e	a	-	true
j	b	e	a	i	true
j	b	e	a	m	true
j	b	e	a	s	true
j	b	e	a	u	true
j	b	e	a	z	true
j	b	e	a	ț	true
j	b	e	i	-	true
j	b	e	l	e	true
j	b	e	l	o	true
j	b	e	s	c	true
j	b	e	z	-	true
j	b	e	z	e	true
j	b	e	z	i	true
j	b	e	ș	t	true
j	b	i	-	-	true
j	b	i	i	-	true
j	b	i	m	-	true
j	b	i	n	d	true
j	b	i	r	e	true
j	b	i	r	i	true
j	b	i	r	ă	true
j	b	i	s	e	true
j	b	i	t	-	true
j	b	i	t	e	true
j	b	i	t	o	true
j	b	i	t	ă	true
j	b	i	ș	i	true
j	b	i	ț	i	true
j	b	u	l	i	true
j	b	u	ș	o	true
j	b	â	i	-	true
j	b	â	i	a	true
j	b	â	i	e	true
j	b	â	i	i	true
j	b	â	i	m	true
j	b	â	i	n	true
j	b	â	i	r	true
j	b	â	i	s	true
j	b	â	i	t	true
j	b	â	i	ș	true
j	b	â	i	ț	true
j	b	â	n	d	true
j	b	ă	-	-	true
j	b	ă	i	-	true
j	b	ă	i	a	true
j	b	ă	i	e	true
j	b	ă	i	i	true
j	b	ă	i	m	true
j	b	ă	i	n	true
j	b	ă	i	r	true
j	b	ă	i	s	true
j	b	ă	i	t	true
j	b	ă	i	ș	true
j	b	ă	i	ț	true
j	b	ă	m	-	true
j	b	ă	r	i	true
j	d	-	-	-	false
j	d	a	-	-	true
j	d	a	n	i	true
j	d	a	r	-	true
j	d	a	r	i	true
j	d	a	r	u	true
j	d	e	-	-	true
j	d	e	a	-	true
j	d	e	a	i	true
j	d	e	a	m	true
j	d	e	a	s	true
j	d	e	a	u	true
j	d	e	a	ț	true
j	d	e	i	-	true
j	d	e	i	e	true
j	d	e	i	u	true
j	d	e	l	e	true
j	d	e	l	o	true
j	d	e	r	-	false
j	d	e	r	e	true
j	d	e	r	i	false
j	d	e	r	i	true
j	d	e	r	u	false
j	d	e	s	c	true
j	d	e	u	c	true
j	d	e	ș	t	true
j	d	i	-	-	false
j	d	i	-	-	true
j	d	i	a	-	true
j	d	i	e	-	true
j	d	i	e	i	true
j	d	i	i	-	true
j	d	i	i	l	true
j	d	i	l	e	true
j	d	i	l	o	true
j	d	i	m	-	true
j	d	i	n	a	true
j	d	i	n	d	true
j	d	i	n	e	true
j	d	i	n	ă	true
j	d	i	o	a	true
j	d	i	o	s	true
j	d	i	o	ș	true
j	d	i	r	e	true
j	d	i	r	i	true
j	d	i	r	ă	true
j	d	i	s	e	true
j	d	i	t	-	true
j	d	i	t	e	true
j	d	i	t	ă	true
j	d	i	u	ț	true
j	d	i	ș	i	true
j	d	i	ț	i	true
j	d	r	e	a	true
j	d	r	e	n	true
j	d	u	i	-	true
j	d	u	i	a	true
j	d	u	i	e	true
j	d	u	i	i	true
j	d	u	i	m	true
j	d	u	i	n	true
j	d	u	i	r	true
j	d	u	i	s	true
j	d	u	i	t	true
j	d	u	i	ș	true
j	d	u	i	ț	true
j	d	u	l	-	true
j	d	u	l	u	true
j	d	u	r	i	true
j	d	ă	-	-	true
j	e	-	-	-	false
j	e	a	-	-	false
j	e	a	i	-	false
j	e	a	l	a	false
j	e	a	l	ă	false
j	e	a	m	-	false
j	e	a	n	-	false
j	e	a	n	a	false
j	e	a	n	c	false
j	e	a	n	u	false
j	e	a	n	ă	false
j	e	a	s	c	false
j	e	a	u	-	false
j	e	a	u	a	false
j	e	a	z	ă	false
j	e	a	ț	i	false
j	e	b	-	-	false
j	e	b	u	l	false
j	e	b	u	r	false
j	e	c	m	ă	false
j	e	c	t	-	false
j	e	c	t	a	false
j	e	c	t	e	false
j	e	c	t	i	false
j	e	c	t	o	false
j	e	c	t	u	false
j	e	c	t	â	false
j	e	c	t	ă	false
j	e	c	ț	i	false
j	e	e	-	-	false
j	e	e	l	e	false
j	e	e	l	o	false
j	e	f	i	a	false
j	e	f	i	e	false
j	e	f	i	i	false
j	e	f	u	i	false
j	e	g	-	-	false
j	e	g	o	a	false
j	e	g	o	s	false
j	e	g	o	ș	false
j	e	g	u	l	false
j	e	g	u	r	false
j	e	i	-	-	false
j	e	i	e	-	false
j	e	i	e	l	false
j	e	i	i	-	false
j	e	i	l	e	false
j	e	i	l	o	false
j	e	j	u	n	false
j	e	l	-	-	false
j	e	l	a	-	false
j	e	l	a	i	false
j	e	l	a	m	false
j	e	l	a	n	false
j	e	l	a	r	false
j	e	l	a	s	false
j	e	l	a	t	false
j	e	l	a	u	false
j	e	l	a	ș	false
j	e	l	a	ț	false
j	e	l	d	e	false
j	e	l	e	-	false
j	e	l	e	a	false
j	e	l	e	i	false
j	e	l	e	l	false
j	e	l	e	r	false
j	e	l	e	s	false
j	e	l	e	u	false
j	e	l	e	z	false
j	e	l	e	ș	false
j	e	l	i	-	false
j	e	l	i	a	false
j	e	l	i	e	false
j	e	l	i	i	false
j	e	l	i	l	false
j	e	l	i	m	false
j	e	l	i	n	false
j	e	l	i	o	false
j	e	l	i	r	false
j	e	l	i	s	false
j	e	l	i	t	false
j	e	l	i	ș	false
j	e	l	i	ț	false
j	e	l	o	r	false
j	e	l	u	i	false
j	e	l	u	l	false
j	e	l	â	n	false
j	e	l	ă	-	false
j	e	l	ă	m	false
j	e	l	ă	r	false
j	e	m	a	n	false
j	e	n	-	-	false
j	e	n	a	-	false
j	e	n	a	i	false
j	e	n	a	m	false
j	e	n	a	n	false
j	e	n	a	r	false
j	e	n	a	s	false
j	e	n	a	t	false
j	e	n	a	u	false
j	e	n	a	ș	false
j	e	n	a	ț	false
j	e	n	c	e	false
j	e	n	e	-	false
j	e	n	e	a	false
j	e	n	e	i	false
j	e	n	e	l	false
j	e	n	e	s	false
j	e	n	e	z	false
j	e	n	e	ș	false
j	e	n	i	-	false
j	e	n	i	a	false
j	e	n	i	e	false
j	e	n	i	i	false
j	e	n	i	l	false
j	e	n	i	m	false
j	e	n	i	n	false
j	e	n	i	r	false
j	e	n	i	s	false
j	e	n	i	t	false
j	e	n	i	u	false
j	e	n	i	ș	false
j	e	n	i	ț	false
j	e	n	l	o	false
j	e	n	s	i	false
j	e	n	t	-	false
j	e	n	t	e	false
j	e	n	t	ă	false
j	e	n	u	l	false
j	e	n	â	n	false
j	e	n	ă	-	false
j	e	n	ă	m	false
j	e	n	ă	r	false
j	e	n	ț	a	false
j	e	n	ț	e	false
j	e	n	ț	i	false
j	e	n	ț	ă	false
j	e	o	l	a	false
j	e	o	l	e	false
j	e	o	l	o	false
j	e	o	l	ă	false
j	e	p	-	-	false
j	e	p	i	-	false
j	e	p	i	i	false
j	e	p	i	l	false
j	e	p	u	l	false
j	e	r	-	-	false
j	e	r	a	-	false
j	e	r	b	a	false
j	e	r	b	e	false
j	e	r	b	o	false
j	e	r	b	ă	false
j	e	r	e	-	false
j	e	r	e	a	false
j	e	r	e	i	false
j	e	r	e	l	false
j	e	r	e	s	false
j	e	r	i	-	false
j	e	r	i	a	false
j	e	r	i	e	false
j	e	r	i	i	false
j	e	r	i	l	false
j	e	r	i	t	false
j	e	r	o	a	false
j	e	r	o	n	false
j	e	r	p	e	false
j	e	r	s	e	false
j	e	r	t	f	false
j	e	r	u	l	false
j	e	r	ă	-	false
j	e	s	c	-	false
j	e	t	-	-	false
j	e	t	a	b	false
j	e	t	a	j	false
j	e	t	e	-	false
j	e	t	e	l	false
j	e	t	e	u	false
j	e	t	f	o	false
j	e	t	o	a	false
j	e	t	o	n	false
j	e	t	u	l	false
j	e	t	u	r	false
j	e	u	-	-	false
j	e	u	l	-	false
j	e	u	l	u	false
j	e	u	r	i	false
j	e	z	-	-	false
j	e	z	e	-	false
j	e	z	i	-	false
j	e	ș	t	e	false
j	e	ș	t	i	false
j	e	ț	-	-	false
j	e	ț	u	l	false
j	e	ț	u	r	false
j	g	a	n	-	true
j	g	a	n	i	true
j	g	a	n	u	true
j	g	h	e	a	false
j	g	h	e	a	true
j	g	h	e	b	false
j	g	h	e	b	true
j	g	h	e	l	true
j	g	h	e	t	true
j	g	h	i	ț	true
j	g	ă	i	-	true
j	g	ă	i	a	true
j	g	ă	i	e	true
j	g	ă	i	i	true
j	g	ă	i	m	true
j	g	ă	i	n	true
j	g	ă	i	r	true
j	g	ă	i	s	true
j	g	ă	i	t	true
j	g	ă	i	ș	true
j	g	ă	i	ț	true
j	i	-	-	-	false
j	i	a	-	-	false
j	i	a	n	-	false
j	i	a	n	a	false
j	i	a	n	c	false
j	i	a	n	o	false
j	i	a	n	u	false
j	i	a	n	ă	false
j	i	c	-	-	false
j	i	c	a	-	false
j	i	c	e	-	false
j	i	c	e	a	false
j	i	c	e	i	false
j	i	c	e	l	false
j	i	c	e	s	false
j	i	c	e	ș	false
j	i	c	i	-	false
j	i	c	i	a	false
j	i	c	i	e	false
j	i	c	i	i	false
j	i	c	i	l	false
j	i	c	i	m	false
j	i	c	i	o	false
j	i	c	l	o	false
j	i	c	o	-	false
j	i	c	o	a	false
j	i	c	o	s	false
j	i	c	o	ș	false
j	i	c	u	l	false
j	i	c	ă	-	false
j	i	d	a	n	false
j	i	d	e	t	false
j	i	d	o	v	false
j	i	d	ă	n	false
j	i	e	-	-	false
j	i	e	i	-	false
j	i	e	n	c	false
j	i	e	n	e	false
j	i	e	n	i	false
j	i	e	r	-	false
j	i	e	r	i	false
j	i	e	r	u	false
j	i	g	a	l	false
j	i	g	a	n	false
j	i	g	h	e	false
j	i	g	h	i	false
j	i	g	l	a	false
j	i	g	l	e	false
j	i	g	l	ă	false
j	i	g	n	e	false
j	i	g	n	i	false
j	i	g	o	d	false
j	i	g	o	u	false
j	i	g	ă	n	false
j	i	g	ă	r	false
j	i	h	a	d	false
j	i	i	-	-	false
j	i	i	d	e	false
j	i	i	g	a	false
j	i	i	l	e	false
j	i	i	l	o	false
j	i	j	i	a	false
j	i	j	i	e	false
j	i	j	i	i	false
j	i	l	a	v	false
j	i	l	e	-	false
j	i	l	e	g	false
j	i	l	e	t	false
j	i	l	i	p	false
