b10	a01	a12	a23	syl
l	t	o	-	true
l	t	o	a	true
l	t	o	c	true
l	t	o	g	true
l	t	o	i	true
l	t	o	l	true
l	t	o	m	true
l	t	o	n	true
l	t	o	r	true
l	t	o	s	true
l	t	o	u	true
l	t	o	z	true
l	t	o	ș	true
l	t	p	u	false
l	t	r	a	true
l	t	r	e	true
l	t	r	o	true
l	t	r	u	true
l	t	r	â	true
l	t	r	ă	true
l	t	u	a	true
l	t	u	c	true
l	t	u	i	true
l	t	u	l	true
l	t	u	n	false
l	t	u	n	true
l	t	u	o	true
l	t	u	r	true
l	t	u	s	true
l	t	u	z	true
l	t	u	ț	true
l	t	â	c	true
l	t	â	n	true
l	t	î	n	false
l	t	î	n	true
l	t	ă	-	true
l	t	ă	a	true
l	t	ă	d	true
l	t	ă	g	true
l	t	ă	i	true
l	t	ă	l	true
l	t	ă	m	true
l	t	ă	n	true
l	t	ă	r	true
l	t	ă	s	true
l	t	ă	t	true
l	t	ă	u	true
l	t	ă	ț	true
l	u	-	-	false
l	u	a	-	false
l	u	a	b	false
l	u	a	i	false
l	u	a	j	false
l	u	a	m	false
l	u	a	n	false
l	u	a	r	false
l	u	a	s	false
l	u	a	t	false
l	u	a	u	false
l	u	a	ș	false
l	u	a	ț	false
l	u	b	-	false
l	u	b	a	false
l	u	b	b	false
l	u	b	e	false
l	u	b	i	false
l	u	b	m	false
l	u	b	r	false
l	u	b	u	false
l	u	b	ă	false
l	u	c	-	false
l	u	c	a	false
l	u	c	b	false
l	u	c	c	false
l	u	c	e	false
l	u	c	i	false
l	u	c	o	false
l	u	c	r	false
l	u	c	t	false
l	u	c	u	false
l	u	c	ă	false
l	u	c	ș	false
l	u	d	-	false
l	u	d	a	false
l	u	d	d	false
l	u	d	e	false
l	u	d	i	false
l	u	d	l	false
l	u	d	o	false
l	u	d	r	false
l	u	d	w	false
l	u	d	â	false
l	u	d	ă	false
l	u	e	-	false
l	u	e	a	false
l	u	e	n	false
l	u	e	s	false
l	u	e	t	false
l	u	e	z	false
l	u	f	-	false
l	u	f	a	false
l	u	f	e	false
l	u	f	i	false
l	u	f	t	false
l	u	f	u	false
l	u	f	â	false
l	u	f	ă	false
l	u	g	-	false
l	u	g	a	false
l	u	g	e	false
l	u	g	h	false
l	u	g	i	false
l	u	g	o	false
l	u	g	u	false
l	u	g	ă	false
l	u	i	-	false
l	u	i	a	false
l	u	i	b	false
l	u	i	c	false
l	u	i	d	false
l	u	i	e	false
l	u	i	f	false
l	u	i	g	false
l	u	i	i	false
l	u	i	l	false
l	u	i	m	false
l	u	i	n	false
l	u	i	o	false
l	u	i	p	false
l	u	i	r	false
l	u	i	s	false
l	u	i	t	false
l	u	i	u	false
l	u	i	v	false
l	u	i	z	false
l	u	i	ș	false
l	u	i	ț	false
l	u	j	-	false
l	u	j	a	false
l	u	j	b	false
l	u	j	e	false
l	u	j	i	false
l	u	j	n	false
l	u	l	-	false
l	u	l	a	false
l	u	l	b	false
l	u	l	c	false
l	u	l	d	false
l	u	l	e	false
l	u	l	f	false
l	u	l	i	false
l	u	l	l	false
l	u	l	m	false
l	u	l	o	false
l	u	l	p	false
l	u	l	r	false
l	u	l	u	false
l	u	l	ă	false
l	u	m	-	false
l	u	m	a	false
l	u	m	b	false
l	u	m	c	false
l	u	m	e	false
l	u	m	i	false
l	u	m	n	false
l	u	m	o	false
l	u	m	p	false
l	u	m	u	false
l	u	m	â	false
l	u	m	ă	false
l	u	n	-	false
l	u	n	a	false
l	u	n	c	false
l	u	n	e	false
l	u	n	g	false
l	u	n	i	false
l	u	n	o	false
l	u	n	t	false
l	u	n	u	false
l	u	n	ă	false
l	u	o	f	false
l	u	o	m	false
l	u	o	r	false
l	u	p	-	false
l	u	p	a	false
l	u	p	d	false
l	u	p	e	false
l	u	p	i	false
l	u	p	o	false
l	u	p	t	false
l	u	p	u	false
l	u	p	â	false
l	u	p	ă	false
l	u	p	ț	false
l	u	r	-	false
l	u	r	a	false
l	u	r	a	true
l	u	r	e	false
l	u	r	e	true
l	u	r	g	false
l	u	r	i	false
l	u	r	o	false
l	u	r	u	false
l	u	r	â	false
l	u	r	ă	false
l	u	r	ă	true
l	u	s	-	false
l	u	s	a	false
l	u	s	c	false
l	u	s	e	false
l	u	s	i	false
l	u	s	o	false
l	u	s	p	false
l	u	s	r	false
l	u	s	t	false
l	u	s	u	false
l	u	s	v	false
l	u	s	â	false
l	u	s	ă	false
l	u	t	-	false
l	u	t	a	false
l	u	t	e	false
l	u	t	h	false
l	u	t	i	false
l	u	t	o	false
l	u	t	r	false
l	u	t	u	false
l	u	t	â	false
l	u	t	ă	false
l	u	u	-	false
l	u	u	l	false
l	u	u	r	false
l	u	v	i	false
l	u	x	-	false
l	u	x	a	false
l	u	x	e	false
l	u	x	f	false
l	u	x	i	false
l	u	x	m	false
l	u	x	o	false
l	u	x	u	false
l	u	x	â	false
l	u	x	ă	false
l	u	z	-	false
l	u	z	a	false
l	u	z	e	false
l	u	z	i	false
l	u	z	o	false
l	u	z	u	false
l	u	z	â	false
l	u	z	ă	false
l	u	â	n	false
l	u	ă	-	false
l	u	ă	m	false
l	u	ă	r	false
l	u	ș	-	false
l	u	ș	a	false
l	u	ș	c	false
l	u	ș	e	false
l	u	ș	i	false
l	u	ș	n	false
l	u	ș	o	false
l	u	ș	t	false
l	u	ș	u	false
l	u	ș	â	false
l	u	ș	î	false
l	u	ș	ă	false
l	u	ț	-	false
l	u	ț	a	false
l	u	ț	d	false
l	u	ț	e	false
l	u	ț	i	false
l	u	ț	u	false
l	u	ț	ă	false
l	v	-	-	false
l	v	a	-	true
l	v	a	b	true
l	v	a	c	true
l	v	a	d	true
l	v	a	g	true
l	v	a	i	true
l	v	a	l	true
l	v	a	m	true
l	v	a	n	true
l	v	a	r	true
l	v	a	s	true
l	v	a	t	true
l	v	a	u	true
l	v	a	ș	true
l	v	a	ț	true
l	v	c	o	false
l	v	c	o	true
l	v	e	-	true
l	v	e	a	true
l	v	e	d	true
l	v	e	g	true
l	v	e	i	true
l	v	e	l	true
l	v	e	n	true
l	v	e	o	true
l	v	e	r	true
l	v	e	s	true
l	v	e	t	true
l	v	e	z	true
l	v	e	ș	true
l	v	e	ț	true
l	v	g	a	false
l	v	g	a	true
l	v	i	-	false
l	v	i	-	true
l	v	i	a	true
l	v	i	c	true
l	v	i	e	true
l	v	i	f	true
l	v	i	g	true
l	v	i	i	true
l	v	i	l	true
l	v	i	m	true
l	v	i	n	true
l	v	i	o	true
l	v	i	p	true
l	v	i	r	true
l	v	i	s	true
l	v	i	t	true
l	v	i	ș	true
l	v	i	ț	true
l	v	o	a	true
l	v	o	b	true
l	v	o	i	true
l	v	o	l	true
l	v	o	m	true
l	v	o	r	true
l	v	o	s	true
l	v	o	t	true
l	v	o	x	true
l	v	r	ă	true
l	v	u	l	true
l	v	u	r	true
l	v	â	i	true
l	v	â	n	true
l	v	â	r	true
l	v	ă	-	true
l	v	ă	m	true
l	v	ă	n	true
l	v	ă	r	true
l	v	ă	t	true
l	y	-	-	false
l	y	u	l	false
l	z	-	-	false
l	z	a	-	true
l	z	a	c	true
l	z	a	i	true
l	z	a	m	true
l	z	a	n	true
l	z	a	r	true
l	z	a	s	true
l	z	a	t	true
l	z	a	u	true
l	z	a	ș	true
l	z	a	ț	true
l	z	e	a	true
l	z	e	l	true
l	z	e	s	true
l	z	e	v	true
l	z	e	z	true
l	z	e	ș	true
l	z	i	-	false
l	z	i	-	true
l	z	i	f	true
l	z	i	i	true
l	z	i	l	true
l	z	i	m	true
l	z	i	n	true
l	z	i	r	true
l	z	i	s	true
l	z	i	t	true
l	z	i	ș	true
l	z	i	ț	true
l	z	o	a	true
l	z	o	s	true
l	z	o	ș	true
l	z	u	l	true
l	z	â	n	true
l	z	ă	-	true
l	z	ă	m	true
l	z	ă	r	true
l	â	-	-	false
l	â	c	-	false
l	â	c	i	false
l	â	c	u	false
l	â	i	-	false
l	â	i	a	false
l	â	i	e	false
l	â	i	i	false
l	â	i	l	false
l	â	i	m	false
l	â	i	n	false
l	â	i	r	false
l	â	i	s	false
l	â	i	t	false
l	â	i	ș	false
l	â	i	ț	false
l	â	m	-	false
l	â	m	b	false
l	â	m	u	false
l	â	n	a	false
l	â	n	c	false
l	â	n	d	false
l	â	n	e	false
l	â	n	g	false
l	â	n	i	false
l	â	n	o	false
l	â	n	s	false
l	â	n	t	false
l	â	n	z	false
l	â	n	â	false
l	â	n	ă	false
l	â	n	ș	false
l	â	n	ț	false
l	â	u	-	false
l	â	u	l	false
l	ă	-	-	false
l	ă	-	-	true
l	ă	a	-	false
l	ă	a	l	false
l	ă	b	e	false
l	ă	b	i	false
l	ă	b	o	false
l	ă	b	u	false
l	ă	b	ă	false
l	ă	c	a	false
l	ă	c	e	false
l	ă	c	i	false
l	ă	c	o	false
l	ă	c	r	false
l	ă	c	u	false
l	ă	c	â	false
l	ă	c	ă	false
l	ă	d	e	false
l	ă	d	i	false
l	ă	d	o	false
l	ă	d	u	false
l	ă	d	ă	false
l	ă	f	ă	false
l	ă	g	e	false
l	ă	g	i	false
l	ă	g	o	false
l	ă	g	r	false
l	ă	g	u	false
l	ă	i	-	false
l	ă	i	a	false
l	ă	i	b	false
l	ă	i	c	false
l	ă	i	e	false
l	ă	i	i	false
l	ă	i	l	false
l	ă	i	m	false
l	ă	i	n	false
l	ă	i	o	false
l	ă	i	r	false
l	ă	i	s	false
l	ă	i	t	false
l	ă	i	ș	false
l	ă	i	ț	false
l	ă	j	e	false
l	ă	j	g	false
l	ă	j	i	false
l	ă	l	a	false
l	ă	l	i	false
l	ă	l	u	false
l	ă	l	â	false
l	ă	l	ă	false
l	ă	m	-	false
l	ă	m	a	false
l	ă	m	b	false
l	ă	m	e	false
l	ă	m	i	false
l	ă	m	o	false
l	ă	m	p	false
l	ă	m	u	false
l	ă	m	â	false
l	ă	m	ă	false
l	ă	n	a	false
l	ă	n	c	false
l	ă	n	e	false
l	ă	n	g	false
l	ă	n	i	false
l	ă	n	o	false
l	ă	n	t	false
l	ă	n	u	false
l	ă	n	ă	false
l	ă	n	ț	false
l	ă	o	r	false
l	ă	p	a	false
l	ă	p	c	false
l	ă	p	i	false
l	ă	p	t	false
l	ă	p	u	false
l	ă	p	â	false
l	ă	p	ă	false
l	ă	r	a	false
l	ă	r	e	false
l	ă	r	g	false
l	ă	r	i	false
l	ă	r	m	false
l	ă	r	o	false
l	ă	r	â	false
l	ă	r	ă	false
l	ă	s	a	false
l	ă	s	c	false
l	ă	s	e	false
l	ă	s	m	false
l	ă	s	n	false
l	ă	s	t	false
l	ă	s	u	false
l	ă	s	â	false
l	ă	s	ă	false
l	ă	t	a	false
l	ă	t	c	false
l	ă	t	e	false
l	ă	t	i	false
l	ă	t	o	false
l	ă	t	r	false
l	ă	t	u	false
l	ă	t	ă	false
l	ă	u	-	false
l	ă	u	a	false
l	ă	u	c	false
l	ă	u	d	false
l	ă	u	l	false
l	ă	u	n	false
l	ă	u	r	false
l	ă	u	t	false
l	ă	u	z	false
l	ă	v	a	false
l	ă	v	e	false
l	ă	v	i	false
l	ă	v	o	false
l	ă	v	r	false
l	ă	v	ă	false
l	ă	z	a	false
l	ă	z	e	false
l	ă	z	i	false
l	ă	z	u	false
l	ă	z	â	false
l	ă	z	ă	false
l	ă	ș	e	false
l	ă	ș	i	false
l	ă	ș	l	false
l	ă	ș	t	false
l	ă	ț	e	false
l	ă	ț	i	false
l	ă	ț	o	false
l	ș	a	r	true
l	ș	e	f	true
l	ș	e	v	true
l	ș	i	-	false
l	ș	i	ț	true
l	ș	p	a	true
l	ș	u	g	true
l	ț	-	-	false
l	ț	a	-	true
l	ț	a	i	true
l	ț	a	m	true
l	ț	a	n	true
l	ț	a	r	true
l	ț	a	s	true
l	ț	a	t	true
l	ț	a	u	true
l	ț	a	v	true
l	ț	a	ș	true
l	ț	a	ț	true
l	ț	e	-	true
l	ț	e	a	true
l	ț	e	i	true
l	ț	e	l	true
l	ț	e	n	true
l	ț	e	s	true
l	ț	e	z	true
l	ț	e	ș	true
l	ț	i	-	false
l	ț	i	-	true
l	ț	i	f	true
l	ț	i	g	true
l	ț	i	i	true
l	ț	i	l	true
l	ț	i	m	true
l	ț	i	n	true
l	ț	i	r	true
l	ț	i	s	true
l	ț	i	t	true
l	ț	i	u	true
l	ț	i	ș	true
l	ț	i	ț	true
l	ț	o	a	true
l	ț	o	s	true
l	ț	o	ș	true
l	ț	u	i	true
l	ț	u	l	true
l	ț	u	m	true
l	ț	u	n	true
l	ț	u	r	true
l	ț	â	i	true
l	ț	â	n	true
l	ț	ă	-	true
l	ț	ă	m	true
l	ț	ă	r	true
l	ț	ă	t	true
m	a	-	-	false
m	a	a	p	false
m	a	a	r	false
m	a	b	i	false
m	a	b	r	false
m	a	c	-	false
m	a	c	a	false
m	a	c	c	false
m	a	c	e	false
m	a	c	f	false
m	a	c	h	false
m	a	c	i	false
m	a	c	l	false
m	a	c	m	false
m	a	c	o	false
m	a	c	r	false
m	a	c	t	false
m	a	c	u	false
m	a	c	â	false
m	a	c	ă	false
m	a	c	ș	false
m	a	d	-	false
m	a	d	a	false
m	a	d	e	false
m	a	d	i	false
m	a	d	l	false
m	a	d	m	false
m	a	d	o	false
m	a	d	r	false
m	a	d	u	false
m	a	d	ă	false
m	a	e	s	false
m	a	e	ș	false
m	a	f	i	false
m	a	f	i	true
m	a	f	o	false
m	a	f	r	false
m	a	f	r	true
m	a	g	-	false
m	a	g	a	false
m	a	g	a	true
m	a	g	d	false
m	a	g	e	false
m	a	g	h	false
m	a	g	i	false
m	a	g	l	false
m	a	g	m	false
m	a	g	n	false
m	a	g	o	false
m	a	g	r	false
m	a	g	u	false
m	a	g	ă	false
m	a	h	a	false
m	a	h	d	false
m	a	h	i	false
m	a	h	m	false
m	a	h	o	false
m	a	h	t	false
m	a	h	z	false
m	a	h	ă	false
m	a	i	-	false
m	a	i	a	false
m	a	i	c	false
m	a	i	d	false
m	a	i	e	false
m	a	i	i	false
m	a	i	l	false
m	a	i	m	false
m	a	i	n	false
m	a	i	o	false
m	a	i	p	false
m	a	i	s	false
m	a	i	t	false
m	a	i	u	false
m	a	i	v	false
m	a	i	z	false
m	a	i	î	false
m	a	i	ș	false
m	a	j	-	false
m	a	j	a	false
m	a	j	e	false
m	a	j	i	false
m	a	j	o	false
m	a	j	u	false
m	a	j	ă	false
m	a	k	e	false
m	a	l	-	false
m	a	l	a	false
m	a	l	b	false
m	a	l	b	true
m	a	l	c	false
m	a	l	d	false
m	a	l	d	true
m	a	l	e	false
m	a	l	f	false
m	a	l	g	false
m	a	l	g	true
m	a	l	i	false
m	a	l	m	false
m	a	l	n	false
m	a	l	o	false
m	a	l	p	false
m	a	l	t	false
m	a	l	u	false
m	a	l	v	false
m	a	l	â	false
m	a	l	ă	false
m	a	l	ț	false
m	a	m	-	false
m	a	m	a	false
m	a	m	b	false
m	a	m	e	false
m	a	m	i	false
m	a	m	i	true
m	a	m	o	false
m	a	m	u	false
m	a	m	ă	false
m	a	n	-	false
m	a	n	a	false
m	a	n	c	false
m	a	n	d	false
m	a	n	e	false
m	a	n	f	false
m	a	n	g	false
m	a	n	g	true
m	a	n	i	false
m	a	n	j	false
m	a	n	l	false
m	a	n	o	false
m	a	n	s	false
m	a	n	t	false
m	a	n	u	false
m	a	n	z	false
m	a	n	â	false
m	a	n	ă	false
m	a	n	ș	false
m	a	n	ț	false
m	a	o	i	false
m	a	o	r	false
m	a	p	a	false
m	a	p	e	false
m	a	p	t	false
m	a	p	ă	false
m	a	q	u	false
m	a	r	-	false
m	a	r	a	false
m	a	r	c	false
m	a	r	d	false
m	a	r	e	false
m	a	r	f	false
m	a	r	g	false
m	a	r	h	false
m	a	r	h	true
m	a	r	i	false
m	a	r	j	false
m	a	r	k	false
m	a	r	m	false
m	a	r	n	false
m	a	r	o	false
m	a	r	s	false
m	a	r	t	false
m	a	r	t	true
m	a	r	u	false
m	a	r	x	false
m	a	r	â	false
m	a	r	ă	false
m	a	r	ș	false
m	a	r	ț	false
m	a	s	-	false
m	a	s	a	false
m	a	s	b	false
m	a	s	c	false
m	a	s	e	false
m	a	s	i	false
m	a	s	l	false
m	a	s	o	false
m	a	s	s	false
m	a	s	t	false
m	a	s	u	false
m	a	s	â	false
m	a	s	ă	false
m	a	t	-	false
m	a	t	a	false
m	a	t	c	false
m	a	t	e	false
m	a	t	i	false
m	a	t	l	false
m	a	t	o	false
m	a	t	r	false
m	a	t	u	false
m	a	t	â	false
m	a	t	ă	false
m	a	u	-	false
m	a	u	a	false
m	a	u	l	false
m	a	u	r	false
m	a	u	s	false
m	a	u	t	true
m	a	v	e	false
m	a	v	o	false
m	a	v	r	false
m	a	x	-	false
m	a	x	e	false
m	a	x	i	false
m	a	x	u	false
m	a	z	-	false
m	a	z	a	false
m	a	z	d	false
m	a	z	e	false
m	a	z	i	false
m	a	z	l	false
m	a	z	o	false
m	a	z	u	false
m	a	z	ă	false
m	a	ș	-	false
m	a	ș	a	false
m	a	ș	c	false
m	a	ș	e	false
m	a	ș	i	false
m	a	ș	t	false
m	a	ș	u	false
m	a	ș	â	false
m	a	ș	ă	false
m	a	ț	-	false
m	a	ț	e	false
m	a	ț	i	false
m	a	ț	u	false
m	a	ț	ă	false
m	b	-	-	false
m	b	a	-	true
m	b	a	a	true
m	b	a	b	true
m	b	a	c	true
m	b	a	d	true
m	b	a	g	true
m	b	a	i	true
m	b	a	j	true
m	b	a	l	false
m	b	a	l	true
m	b	a	m	true
m	b	a	n	true
m	b	a	o	true
m	b	a	p	true
m	b	a	r	false
m	b	a	r	true
m	b	a	s	true
m	b	a	t	true
m	b	a	u	true
m	b	a	v	true
m	b	a	z	true
m	b	a	ș	true
m	b	a	ț	true
m	b	e	-	true
m	b	e	a	true
m	b	e	c	true
m	b	e	i	true
m	b	e	l	true
m	b	e	n	true
m	b	e	r	true
m	b	e	s	true
m	b	e	t	true
m	b	e	u	true
m	b	e	z	true
m	b	e	ș	true
m	b	e	ț	true
m	b	i	-	false
m	b	i	-	true
m	b	i	a	true
m	b	i	b	true
m	b	i	c	true
m	b	i	d	true
m	b	i	e	true
m	b	i	f	true
m	b	i	g	true
m	b	i	i	true
m	b	i	l	true
m	b	i	m	true
m	b	i	n	true
m	b	i	o	true
m	b	i	r	true
m	b	i	s	true
m	b	i	t	true
m	b	i	u	true
m	b	i	v	true
m	b	i	ș	true
m	b	i	ț	true
m	b	l	a	true
m	b	l	e	true
m	b	l	i	true
m	b	l	o	true
m	b	l	u	true
m	b	l	â	true
m	b	l	ă	true
m	b	m	e	false
m	b	m	e	true
m	b	o	-	true
m	b	o	a	true
m	b	o	b	true
m	b	o	c	true
m	b	o	d	true
m	b	o	e	true
m	b	o	f	true
m	b	o	g	true
m	b	o	i	true
m	b	o	l	true
m	b	o	n	true
m	b	o	p	true
m	b	o	r	true
m	b	o	s	true
m	b	o	t	true
m	b	o	u	true
m	b	o	v	true
m	b	o	z	true
m	b	o	ș	true
m	b	r	a	true
m	b	r	e	true
m	b	r	i	true
m	b	r	o	true
m	b	r	u	true
m	b	r	â	true
m	b	r	ă	true
m	b	u	c	true
m	b	u	f	true
m	b	u	i	true
m	b	u	j	true
m	b	u	l	true
m	b	u	m	true
m	b	u	n	true
m	b	u	r	true
m	b	u	s	true
m	b	u	t	true
m	b	u	z	true
m	b	u	ș	true
m	b	u	ț	true
m	b	y	x	true
m	b	â	c	true
m	b	â	n	true
m	b	â	r	true
m	b	ă	-	true
m	b	ă	c	true
m	b	ă	d	true
m	b	ă	i	true
m	b	ă	l	true
m	b	ă	m	true
m	b	ă	n	true
m	b	ă	r	true
m	b	ă	t	true
m	b	ă	ț	true
m	c	a	-	true
m	c	a	n	true
m	c	a	r	true
m	c	e	-	true
m	c	e	a	true
m	c	e	i	true
m	c	e	l	true
m	c	h	e	true
m	c	i	-	false
m	c	i	d	true
m	c	i	i	true
m	c	i	l	true
m	c	i	s	true
m	c	i	z	true
m	c	i	ș	true
m	c	ă	-	true
m	d	a	-	false
m	d	a	t	true
m	d	e	-	false
m	d	e	f	true
m	d	u	c	true
m	d	u	m	true
m	e	-	-	false
m	e	a	-	false
m	e	a	b	false
m	e	a	d	false
m	e	a	g	false
m	e	a	i	false
m	e	a	l	false
m	e	a	m	false
m	e	a	n	false
m	e	a	r	false
m	e	a	s	false
m	e	a	t	false
m	e	a	u	false
m	e	a	z	false
m	e	a	ț	false
m	e	c	-	false
m	e	c	a	false
m	e	c	e	false
m	e	c	h	false
m	e	c	i	false
m	e	c	o	false
m	e	c	t	false
m	e	c	u	false
m	e	c	â	false
m	e	c	ă	false
m	e	d	-	false
m	e	d	a	false
m	e	d	e	false
m	e	d	i	false
m	e	d	o	false
m	e	d	r	false
m	e	d	u	false
m	e	d	ă	false
m	e	e	-	false
m	e	e	a	false
m	e	e	i	false
m	e	e	l	false
m	e	e	n	false
m	e	f	a	false
m	e	f	i	false
m	e	f	o	false
m	e	g	-	false
m	e	g	a	false
m	e	g	e	false
m	e	g	h	false
m	e	g	i	false
m	e	g	l	false
m	e	g	o	false
m	e	g	u	false
m	e	g	â	false
m	e	g	ă	false
m	e	h	a	false
m	e	h	e	false
m	e	h	m	false
m	e	h	t	false
m	e	h	ă	false
m	e	i	-	false
m	e	i	a	false
m	e	i	c	false
m	e	i	d	false
m	e	i	e	false
m	e	i	i	false
m	e	i	l	false
m	e	i	m	false
m	e	i	n	false
m	e	i	o	false
m	e	i	p	false
m	e	i	s	false
m	e	i	t	false
m	e	i	u	false
m	e	i	ș	false
m	e	j	d	false
m	e	l	-	false
m	e	l	a	false
m	e	l	c	false
m	e	l	e	false
m	e	l	i	false
m	e	l	m	false
m	e	l	n	false
m	e	l	o	false
m	e	l	u	false
m	e	l	â	false
m	e	l	ă	false
m	e	l	ș	false
m	e	m	-	false
m	e	m	a	false
m	e	m	b	false
m	e	m	e	false
m	e	m	o	false
m	e	m	u	false
m	e	m	ă	false
m	e	n	-	false
m	e	n	a	false
m	e	n	c	false
m	e	n	d	false
m	e	n	e	false
m	e	n	g	false
m	e	n	h	false
m	e	n	i	false
m	e	n	m	false
m	e	n	o	false
m	e	n	s	false
m	e	n	t	false
m	e	n	u	false
m	e	n	v	false
m	e	n	z	false
m	e	n	â	false
m	e	n	ă	false
m	e	n	ș	false
m	e	n	ț	false
m	e	o	a	false
m	e	o	i	false
m	e	o	m	false
m	e	o	p	false
m	e	o	s	false
m	e	o	t	false
m	e	o	z	false
m	e	o	ț	false
m	e	p	a	false
m	e	p	l	false
m	e	p	r	false
m	e	r	-	false
m	e	r	a	false
m	e	r	c	false
m	e	r	d	false
m	e	r	e	false
m	e	r	g	false
m	e	r	i	false
m	e	r	k	false
m	e	r	l	false
m	e	r	n	false
m	e	r	o	false
m	e	r	s	false
m	e	r	t	false
m	e	r	u	false
m	e	r	z	false
m	e	r	â	false
m	e	r	ă	false
m	e	r	ș	false
m	e	r	ț	false
m	e	s	-	false
m	e	s	a	false
m	e	s	c	false
m	e	s	e	false
m	e	s	i	false
m	e	s	m	false
m	e	s	n	false
m	e	s	o	false
m	e	s	t	false
m	e	s	u	false
m	e	s	ă	false
m	e	t	-	false
m	e	t	a	false
m	e	t	a	true
m	e	t	e	false
m	e	t	i	false
m	e	t	o	false
m	e	t	r	false
m	e	t	u	false
m	e	t	â	false
m	e	t	ă	false
m	e	u	-	false
m	e	u	l	false
m	e	u	r	false
m	e	x	i	false
m	e	z	-	false
m	e	z	a	false
m	e	z	d	false
m	e	z	e	false
m	e	z	i	false
m	e	z	o	false
m	e	z	u	false
m	e	z	z	false
m	e	z	ă	false
m	e	ș	-	false
m	e	ș	a	false
m	e	ș	b	false
m	e	ș	e	false
m	e	ș	i	false
m	e	ș	o	false
m	e	ș	t	false
m	e	ș	u	false
m	e	ș	â	false
m	e	ș	ă	false
m	e	ț	-	false
m	e	ț	e	false
m	e	ț	i	false
m	e	ț	u	false
m	e	ț	â	false
m	f	-	-	false
m	f	-	-	true
m	f	a	-	true
m	f	a	d	false
m	f	a	d	true
m	f	a	i	true
m	f	a	l	true
m	f	a	m	true
m	f	a	n	false
m	f	a	n	true
m	f	a	r	true
m	f	a	s	true
m	f	a	t	true
m	f	a	u	true
m	f	a	z	true
m	f	a	ș	true
m	f	a	ț	true
m	f	e	-	true
m	f	e	a	true
m	f	e	i	true
m	f	e	l	true
m	f	e	n	true
m	f	e	r	true
m	f	e	t	true
m	f	i	-	false
m	f	i	a	true
m	f	i	b	true
m	f	i	c	true
m	f	i	d	true
m	f	i	g	true
m	f	i	i	true
m	f	i	l	true
m	f	i	m	true
m	f	i	n	true
m	f	i	o	true
m	f	i	p	true
m	f	i	r	true
m	f	i	t	true
m	f	i	z	true
m	f	l	a	true
m	f	l	e	true
m	f	l	i	true
m	f	l	u	true
m	f	l	â	true
m	f	l	ă	true
m	f	o	b	true
m	f	o	c	true
m	f	o	g	true
m	f	o	i	true
m	f	o	m	true
m	f	o	n	false
m	f	o	n	true
m	f	o	p	true
m	f	o	r	true
m	f	o	t	true
m	f	o	z	true
m	f	r	a	true
m	f	r	e	true
m	f	u	l	true
m	f	u	r	true
m	f	â	n	true
m	f	ă	-	true
m	f	ă	m	true
m	f	ă	r	true
m	f	ă	t	true
m	g	a	r	true
m	g	i	i	true
m	g	i	u	true
m	g	l	o	true
m	h	a	m	true
m	h	a	r	true
m	h	i	d	true
m	i	-	-	false
m	i	a	-	false
m	i	a	b	false
m	i	a	c	false
m	i	a	d	false
m	i	a	g	false
m	i	a	i	false
m	i	a	l	false
m	i	a	m	false
m	i	a	n	false
m	i	a	r	false
m	i	a	s	false
m	i	a	t	false
m	i	a	u	false
m	i	a	x	false
m	i	a	z	false
m	i	a	ș	false
m	i	a	ț	false
m	i	b	a	false
m	i	b	e	false
m	i	b	i	false
m	i	b	u	false
m	i	b	ă	false
m	i	c	-	false
m	i	c	a	false
m	i	c	b	false
m	i	c	e	false
m	i	c	h	false
m	i	c	i	false
m	i	c	l	false
m	i	c	n	false
m	i	c	o	false
m	i	c	r	false
m	i	c	s	false
m	i	c	t	false
m	i	c	u	false
m	i	c	â	false
m	i	c	ă	false
m	i	c	ș	false
m	i	c	ț	false
m	i	d	-	false
m	i	d	a	false
m	i	d	e	false
m	i	d	i	false
m	i	d	o	false
m	i	d	r	false
m	i	d	u	false
m	i	d	â	false
m	i	d	ă	false
m	i	e	-	false
m	i	e	d	false
m	i	e	i	false
m	i	e	l	false
m	i	e	m	false
m	i	e	n	false
m	i	e	r	false
m	i	e	s	false
m	i	e	u	false
m	i	e	z	false
m	i	e	ș	false
m	i	f	a	false
m	i	f	e	false
m	i	f	i	false
m	i	f	l	false
m	i	f	o	false
m	i	f	u	false
m	i	g	a	false
m	i	g	d	false
m	i	g	e	false
m	i	g	i	false
m	i	g	m	false
m	i	g	n	false
m	i	g	r	false
m	i	g	ă	false
m	i	h	a	false
m	i	h	o	false
m	i	h	r	false
m	i	i	-	false
m	i	i	c	false
m	i	i	i	false
m	i	i	l	false
m	i	i	m	false
m	i	i	n	false
m	i	i	p	false
m	i	i	r	false
m	i	i	s	false
m	i	i	t	false
m	i	i	ș	false
m	i	i	ț	false
m	i	j	a	false
m	i	j	e	false
m	i	j	i	false
m	i	j	l	false
m	i	j	o	false
m	i	j	ă	false
m	i	k	a	false
m	i	l	-	false
m	i	l	a	false
m	i	l	d	false
m	i	l	e	false
m	i	l	i	false
m	i	l	l	false
m	i	l	o	false
m	i	l	u	false
m	i	l	â	false
m	i	l	ă	false
m	i	m	-	false
m	i	m	a	false
m	i	m	e	false
m	i	m	i	false
m	i	m	o	false
m	i	m	u	false
m	i	m	â	false
m	i	m	ă	false
m	i	n	-	false
m	i	n	a	false
