a01	a12	a23	a34	syl
l	e	j	i	true
l	e	j	u	false
l	e	j	u	true
l	e	k	i	true
l	e	k	y	true
l	e	l	-	true
l	e	l	a	true
l	e	l	e	false
l	e	l	e	true
l	e	l	i	false
l	e	l	i	true
l	e	l	o	false
l	e	l	o	true
l	e	l	u	true
l	e	l	ă	true
l	e	m	-	false
l	e	m	-	true
l	e	m	a	false
l	e	m	a	true
l	e	m	b	true
l	e	m	c	true
l	e	m	e	false
l	e	m	e	true
l	e	m	g	true
l	e	m	i	false
l	e	m	i	true
l	e	m	n	true
l	e	m	o	true
l	e	m	p	false
l	e	m	u	false
l	e	m	u	true
l	e	m	â	true
l	e	m	ă	false
l	e	m	ă	true
l	e	n	-	false
l	e	n	-	true
l	e	n	a	false
l	e	n	a	true
l	e	n	b	true
l	e	n	c	false
l	e	n	c	true
l	e	n	d	false
l	e	n	d	true
l	e	n	e	false
l	e	n	e	true
l	e	n	g	true
l	e	n	i	false
l	e	n	i	true
l	e	n	j	true
l	e	n	o	false
l	e	n	o	true
l	e	n	t	true
l	e	n	u	false
l	e	n	u	true
l	e	n	z	false
l	e	n	ă	false
l	e	n	ă	true
l	e	n	ț	true
l	e	o	-	true
l	e	o	a	false
l	e	o	a	true
l	e	o	b	true
l	e	o	c	false
l	e	o	c	true
l	e	o	d	true
l	e	o	e	true
l	e	o	f	true
l	e	o	g	true
l	e	o	h	true
l	e	o	j	false
l	e	o	l	false
l	e	o	l	true
l	e	o	m	true
l	e	o	n	false
l	e	o	n	true
l	e	o	p	false
l	e	o	p	true
l	e	o	r	false
l	e	o	r	true
l	e	o	s	false
l	e	o	s	true
l	e	o	t	false
l	e	o	t	true
l	e	o	v	true
l	e	o	z	false
l	e	o	z	true
l	e	o	ș	false
l	e	o	ț	false
l	e	p	-	false
l	e	p	-	true
l	e	p	a	false
l	e	p	a	true
l	e	p	c	false
l	e	p	c	true
l	e	p	e	false
l	e	p	e	true
l	e	p	g	true
l	e	p	i	false
l	e	p	i	true
l	e	p	o	true
l	e	p	r	true
l	e	p	s	false
l	e	p	s	true
l	e	p	t	false
l	e	p	t	true
l	e	p	u	false
l	e	p	u	true
l	e	p	ă	true
l	e	p	ș	true
l	e	p	ț	true
l	e	r	-	false
l	e	r	-	true
l	e	r	a	false
l	e	r	a	true
l	e	r	b	true
l	e	r	c	true
l	e	r	e	false
l	e	r	e	true
l	e	r	g	true
l	e	r	i	false
l	e	r	i	true
l	e	r	n	true
l	e	r	o	false
l	e	r	o	true
l	e	r	p	true
l	e	r	s	false
l	e	r	t	true
l	e	r	u	false
l	e	r	u	true
l	e	r	â	true
l	e	r	ă	false
l	e	r	ă	true
l	e	r	ț	true
l	e	s	-	false
l	e	s	-	true
l	e	s	a	true
l	e	s	b	true
l	e	s	c	false
l	e	s	c	true
l	e	s	e	false
l	e	s	e	true
l	e	s	i	false
l	e	s	i	true
l	e	s	n	false
l	e	s	n	true
l	e	s	o	true
l	e	s	p	true
l	e	s	t	false
l	e	s	t	true
l	e	s	u	true
l	e	s	ă	true
l	e	t	-	false
l	e	t	-	true
l	e	t	a	false
l	e	t	a	true
l	e	t	c	true
l	e	t	e	false
l	e	t	e	true
l	e	t	i	false
l	e	t	i	true
l	e	t	n	true
l	e	t	o	false
l	e	t	o	true
l	e	t	r	true
l	e	t	u	false
l	e	t	u	true
l	e	t	â	false
l	e	t	â	true
l	e	t	ă	false
l	e	t	ă	true
l	e	u	-	false
l	e	u	-	true
l	e	u	a	false
l	e	u	a	true
l	e	u	c	true
l	e	u	d	true
l	e	u	l	false
l	e	u	l	true
l	e	u	m	true
l	e	u	n	true
l	e	u	p	true
l	e	u	r	false
l	e	u	r	true
l	e	u	s	true
l	e	u	t	true
l	e	u	ș	true
l	e	u	ț	true
l	e	v	-	true
l	e	v	a	false
l	e	v	a	true
l	e	v	e	false
l	e	v	e	true
l	e	v	i	false
l	e	v	i	true
l	e	v	m	true
l	e	v	o	true
l	e	v	r	true
l	e	v	u	false
l	e	v	u	true
l	e	v	â	true
l	e	v	ă	true
l	e	x	-	false
l	e	x	-	true
l	e	x	a	false
l	e	x	a	true
l	e	x	e	false
l	e	x	e	true
l	e	x	i	false
l	e	x	i	true
l	e	x	o	false
l	e	x	u	false
l	e	x	u	true
l	e	x	â	false
l	e	x	ă	false
l	e	x	ă	true
l	e	z	-	false
l	e	z	-	true
l	e	z	a	false
l	e	z	a	true
l	e	z	e	false
l	e	z	e	true
l	e	z	i	false
l	e	z	i	true
l	e	z	m	true
l	e	z	n	false
l	e	z	n	true
l	e	z	o	false
l	e	z	o	true
l	e	z	u	false
l	e	z	u	true
l	e	z	â	true
l	e	z	ă	false
l	e	z	ă	true
l	e	â	n	false
l	e	î	n	true
l	e	ă	-	false
l	e	ă	m	false
l	e	ă	r	false
l	e	ș	-	false
l	e	ș	-	true
l	e	ș	a	false
l	e	ș	a	true
l	e	ș	c	false
l	e	ș	c	true
l	e	ș	e	false
l	e	ș	e	true
l	e	ș	i	false
l	e	ș	i	true
l	e	ș	n	true
l	e	ș	t	false
l	e	ș	t	true
l	e	ș	u	false
l	e	ș	u	true
l	e	ș	ă	false
l	e	ș	ă	true
l	e	ț	-	false
l	e	ț	-	true
l	e	ț	c	true
l	e	ț	e	false
l	e	ț	e	true
l	e	ț	i	false
l	e	ț	i	true
l	e	ț	u	false
l	e	ț	u	true
l	f	-	-	false
l	f	a	-	false
l	f	a	b	false
l	f	a	c	false
l	f	a	m	false
l	f	a	n	false
l	f	a	t	false
l	f	a	ț	false
l	f	c	o	false
l	f	e	-	false
l	f	e	d	false
l	f	e	e	false
l	f	e	g	false
l	f	e	i	false
l	f	e	l	false
l	f	e	n	false
l	f	e	r	false
l	f	e	u	false
l	f	e	z	false
l	f	h	i	false
l	f	i	-	false
l	f	i	c	false
l	f	i	d	false
l	f	i	e	false
l	f	i	i	false
l	f	i	l	false
l	f	i	n	false
l	f	i	t	false
l	f	i	z	false
l	f	i	ț	false
l	f	o	a	false
l	f	o	b	false
l	f	o	c	false
l	f	o	n	false
l	f	o	r	false
l	f	o	v	false
l	f	r	a	false
l	f	r	o	false
l	f	t	a	false
l	f	u	l	false
l	f	u	r	false
l	f	â	i	false
l	f	â	l	false
l	f	ă	-	false
l	f	ă	d	false
l	f	ă	i	false
l	f	ă	n	false
l	g	-	-	false
l	g	a	-	false
l	g	a	i	false
l	g	a	l	false
l	g	a	m	false
l	g	a	n	false
l	g	a	r	false
l	g	a	s	false
l	g	a	t	false
l	g	a	u	false
l	g	a	ș	false
l	g	a	ț	false
l	g	d	a	true
l	g	e	-	false
l	g	e	a	false
l	g	e	b	false
l	g	e	c	false
l	g	e	i	false
l	g	e	l	false
l	g	e	m	false
l	g	e	n	false
l	g	e	r	false
l	g	e	s	false
l	g	e	z	false
l	g	e	ș	false
l	g	e	ț	false
l	g	h	e	false
l	g	i	-	false
l	g	i	a	false
l	g	i	c	false
l	g	i	d	false
l	g	i	e	false
l	g	i	i	false
l	g	i	l	false
l	g	i	m	false
l	g	i	n	false
l	g	i	o	false
l	g	i	r	false
l	g	i	s	false
l	g	i	t	false
l	g	i	u	false
l	g	i	z	false
l	g	i	ș	false
l	g	i	ț	false
l	g	o	-	false
l	g	o	c	false
l	g	o	f	false
l	g	o	g	false
l	g	o	l	false
l	g	o	m	false
l	g	o	n	false
l	g	o	r	false
l	g	o	u	false
l	g	r	a	false
l	g	r	ă	false
l	g	u	a	false
l	g	u	i	false
l	g	u	l	false
l	g	u	r	false
l	g	u	s	false
l	g	u	t	false
l	g	â	i	false
l	g	â	l	false
l	g	â	n	false
l	g	ă	-	false
l	g	ă	i	false
l	g	ă	m	false
l	g	ă	r	false
l	g	ă	t	false
l	g	ă	u	false
l	h	a	c	false
l	h	a	n	false
l	h	a	r	false
l	h	i	d	false
l	h	i	n	false
l	h	i	ț	false
l	h	o	z	false
l	h	u	i	false
l	h	â	ș	false
l	h	ă	n	false
l	h	ă	r	false
l	i	-	-	false
l	i	-	-	true
l	i	a	-	false
l	i	a	-	true
l	i	a	a	true
l	i	a	b	false
l	i	a	b	true
l	i	a	c	true
l	i	a	d	false
l	i	a	d	true
l	i	a	g	true
l	i	a	i	false
l	i	a	i	true
l	i	a	j	false
l	i	a	j	true
l	i	a	l	true
l	i	a	m	false
l	i	a	m	true
l	i	a	n	false
l	i	a	n	true
l	i	a	p	true
l	i	a	r	false
l	i	a	r	true
l	i	a	s	false
l	i	a	s	true
l	i	a	t	false
l	i	a	t	true
l	i	a	u	false
l	i	a	u	true
l	i	a	z	false
l	i	a	z	true
l	i	a	ș	false
l	i	a	ș	true
l	i	a	ț	false
l	i	a	ț	true
l	i	b	a	true
l	i	b	d	true
l	i	b	e	true
l	i	b	i	true
l	i	b	o	false
l	i	b	r	false
l	i	b	r	true
l	i	b	u	false
l	i	b	ă	true
l	i	c	-	false
l	i	c	-	true
l	i	c	a	false
l	i	c	a	true
l	i	c	e	false
l	i	c	e	true
l	i	c	h	false
l	i	c	h	true
l	i	c	i	false
l	i	c	i	true
l	i	c	l	true
l	i	c	o	false
l	i	c	o	true
l	i	c	t	false
l	i	c	t	true
l	i	c	u	false
l	i	c	u	true
l	i	c	v	true
l	i	c	â	false
l	i	c	ă	false
l	i	c	ă	true
l	i	c	ș	true
l	i	c	ț	false
l	i	d	-	false
l	i	d	-	true
l	i	d	a	false
l	i	d	a	true
l	i	d	e	false
l	i	d	e	true
l	i	d	i	false
l	i	d	i	true
l	i	d	o	false
l	i	d	o	true
l	i	d	u	false
l	i	d	u	true
l	i	d	â	true
l	i	d	ă	true
l	i	e	-	false
l	i	e	-	true
l	i	e	a	true
l	i	e	c	true
l	i	e	d	true
l	i	e	f	true
l	i	e	i	false
l	i	e	i	true
l	i	e	m	false
l	i	e	m	true
l	i	e	n	false
l	i	e	n	true
l	i	e	p	false
l	i	e	r	false
l	i	e	r	true
l	i	e	u	false
l	i	e	u	true
l	i	e	z	false
l	i	e	z	true
l	i	f	-	false
l	i	f	-	true
l	i	f	a	false
l	i	f	a	true
l	i	f	e	false
l	i	f	e	true
l	i	f	i	false
l	i	f	i	true
l	i	f	l	true
l	i	f	o	false
l	i	f	o	true
l	i	f	r	true
l	i	f	t	true
l	i	f	u	false
l	i	f	u	true
l	i	f	ă	false
l	i	g	-	false
l	i	g	-	true
l	i	g	a	false
l	i	g	a	true
l	i	g	e	false
l	i	g	e	true
l	i	g	h	true
l	i	g	i	false
l	i	g	i	true
l	i	g	l	true
l	i	g	m	true
l	i	g	n	true
l	i	g	o	false
l	i	g	o	true
l	i	g	r	true
l	i	g	u	false
l	i	g	u	true
l	i	g	â	false
l	i	g	â	true
l	i	g	ă	false
l	i	g	ă	true
l	i	h	a	true
l	i	h	e	true
l	i	h	i	true
l	i	h	n	true
l	i	h	o	true
l	i	h	t	true
l	i	i	-	false
l	i	i	-	true
l	i	i	d	true
l	i	i	i	false
l	i	i	i	true
l	i	i	l	false
l	i	i	l	true
l	i	i	n	false
l	i	i	n	true
l	i	i	p	true
l	i	i	z	true
l	i	j	a	false
l	i	j	e	false
l	i	j	â	false
l	i	j	ă	false
l	i	l	a	true
l	i	l	e	true
l	i	l	i	true
l	i	l	o	false
l	i	l	o	true
l	i	l	ă	true
l	i	m	-	false
l	i	m	-	true
l	i	m	a	false
l	i	m	a	true
l	i	m	b	false
l	i	m	b	true
l	i	m	e	false
l	i	m	e	true
l	i	m	f	true
l	i	m	i	false
l	i	m	i	true
l	i	m	n	true
l	i	m	o	false
l	i	m	o	true
l	i	m	p	false
l	i	m	p	true
l	i	m	u	false
l	i	m	u	true
l	i	m	â	false
l	i	m	â	true
l	i	m	ă	false
l	i	m	ă	true
l	i	n	-	false
l	i	n	-	true
l	i	n	a	false
l	i	n	a	true
l	i	n	b	true
l	i	n	c	false
l	i	n	c	true
l	i	n	d	false
l	i	n	d	true
l	i	n	e	false
l	i	n	e	true
l	i	n	g	false
l	i	n	g	true
l	i	n	i	false
l	i	n	i	true
l	i	n	j	false
l	i	n	k	true
l	i	n	o	false
l	i	n	o	true
l	i	n	s	true
l	i	n	t	false
l	i	n	t	true
l	i	n	u	false
l	i	n	u	true
l	i	n	v	true
l	i	n	x	true
l	i	n	z	false
l	i	n	z	true
l	i	n	â	false
l	i	n	â	true
l	i	n	ă	false
l	i	n	ă	true
l	i	n	ș	true
l	i	n	ț	true
l	i	o	-	true
l	i	o	a	false
l	i	o	a	true
l	i	o	b	false
l	i	o	c	false
l	i	o	c	true
l	i	o	d	true
l	i	o	e	true
l	i	o	f	false
l	i	o	f	true
l	i	o	g	false
l	i	o	g	true
l	i	o	l	false
l	i	o	l	true
l	i	o	m	false
l	i	o	m	true
l	i	o	n	false
l	i	o	n	true
l	i	o	p	false
l	i	o	p	true
l	i	o	q	true
l	i	o	r	false
l	i	o	r	true
l	i	o	s	true
l	i	o	t	false
l	i	o	t	true
l	i	o	u	true
l	i	o	x	false
l	i	o	x	true
l	i	o	z	true
l	i	o	ș	true
l	i	o	ț	true
l	i	p	-	false
l	i	p	-	true
l	i	p	a	false
l	i	p	a	true
l	i	p	c	true
l	i	p	e	false
l	i	p	e	true
l	i	p	i	false
l	i	p	i	true
l	i	p	l	true
l	i	p	m	false
l	i	p	n	true
l	i	p	o	false
l	i	p	o	true
l	i	p	p	false
l	i	p	r	true
l	i	p	s	false
l	i	p	s	true
l	i	p	t	false
l	i	p	t	true
l	i	p	u	false
l	i	p	u	true
l	i	p	ă	false
l	i	p	ă	true
l	i	p	ț	true
l	i	r	-	true
l	i	r	a	true
l	i	r	e	false
l	i	r	e	true
l	i	r	i	false
l	i	r	i	true
l	i	r	o	false
l	i	r	o	true
l	i	r	t	false
l	i	r	u	true
l	i	r	â	true
l	i	r	ă	false
l	i	r	ă	true
l	i	s	-	false
l	i	s	-	true
l	i	s	a	false
l	i	s	a	true
l	i	s	c	false
l	i	s	c	true
l	i	s	e	false
l	i	s	e	true
l	i	s	i	false
l	i	s	i	true
l	i	s	m	false
l	i	s	m	true
l	i	s	o	false
l	i	s	o	true
l	i	s	p	true
l	i	s	s	false
l	i	s	t	false
l	i	s	t	true
l	i	s	u	false
l	i	s	u	true
l	i	s	â	false
l	i	s	â	true
l	i	s	ă	false
l	i	s	ă	true
l	i	t	-	false
l	i	t	-	true
l	i	t	a	false
l	i	t	a	true
l	i	t	e	false
l	i	t	e	true
l	i	t	i	false
l	i	t	i	true
l	i	t	l	true
l	i	t	o	false
l	i	t	o	true
l	i	t	r	true
l	i	t	u	false
l	i	t	u	true
l	i	t	v	true
l	i	t	â	false
l	i	t	â	true
l	i	t	ă	false
l	i	t	ă	true
l	i	u	-	false
l	i	u	-	true
l	i	u	c	true
l	i	u	d	true
l	i	u	i	true
l	i	u	l	false
l	i	u	l	true
l	i	u	m	true
l	i	u	n	true
l	i	u	p	true
l	i	u	r	false
l	i	u	r	true
l	i	u	s	false
l	i	u	z	true
l	i	u	ț	false
l	i	u	ț	true
l	i	v	-	false
l	i	v	-	true
l	i	v	a	false
l	i	v	a	true
l	i	v	e	false
l	i	v	e	true
l	i	v	i	false
l	i	v	i	true
l	i	v	o	false
l	i	v	o	true
l	i	v	r	true
l	i	v	u	true
l	i	v	â	false
l	i	v	â	true
l	i	v	ă	false
l	i	v	ă	true
l	i	w	a	true
l	i	x	-	true
l	i	x	e	true
l	i	x	i	true
l	i	x	ă	true
l	i	z	a	false
l	i	z	a	true
l	i	z	e	false
l	i	z	e	true
l	i	z	i	false
l	i	z	i	true
l	i	z	o	false
l	i	z	o	true
l	i	z	â	false
l	i	z	â	true
l	i	z	ă	false
l	i	z	ă	true
l	i	ș	-	false
l	i	ș	-	true
l	i	ș	a	false
l	i	ș	a	true
l	i	ș	c	true
l	i	ș	e	false
l	i	ș	e	true
l	i	ș	i	false
l	i	ș	i	true
l	i	ș	o	false
l	i	ș	o	true
l	i	ș	t	false
l	i	ș	t	true
l	i	ș	u	false
l	i	ș	u	true
l	i	ș	v	true
l	i	ș	â	false
l	i	ș	ă	false
l	i	ș	ă	true
l	i	ț	-	false
l	i	ț	-	true
l	i	ț	a	false
l	i	ț	a	true
l	i	ț	e	false
l	i	ț	e	true
l	i	ț	i	false
l	i	ț	i	true
l	i	ț	m	true
l	i	ț	o	true
l	i	ț	u	false
l	i	ț	u	true
l	i	ț	â	true
l	i	ț	ă	false
l	i	ț	ă	true
l	j	e	-	false
l	j	e	a	false
l	j	e	i	false
l	j	e	l	false
l	j	e	n	false
l	k	-	-	false
l	k	i	r	false
l	k	i	s	false
l	k	i	ș	false
l	k	u	l	false
l	l	-	-	false
l	l	a	-	false
l	l	a	f	false
l	l	a	n	false
l	l	a	r	false
l	l	a	t	false
l	l	b	o	false
l	l	e	-	false
l	l	e	a	false
l	l	e	g	false
l	l	e	i	false
l	l	e	m	false
l	l	e	n	false
l	l	e	r	false
l	l	i	g	false
l	l	i	s	false
l	l	i	u	false
l	l	o	-	false
l	l	o	c	false
l	l	o	g	false
l	l	o	n	false
l	l	o	u	false
l	l	u	i	false
l	l	u	l	false
l	l	u	m	false
l	l	u	n	false
l	l	u	p	false
l	l	u	s	false
l	l	y	-	false
l	l	y	u	false
l	m	-	-	false
l	m	a	-	false
l	m	a	c	false
l	m	a	e	false
l	m	a	g	false
l	m	a	i	false
l	m	a	j	false
l	m	a	l	false
l	m	a	m	false
l	m	a	n	false
l	m	a	p	false
l	m	a	r	false
l	m	a	r	true
l	m	a	s	false
l	m	a	t	false
l	m	a	u	false
l	m	a	z	false
l	m	a	ș	false
l	m	a	ț	false
l	m	e	-	false
l	m	e	a	false
l	m	e	c	false
l	m	e	e	false
l	m	e	i	false
l	m	e	l	false
l	m	e	n	false
l	m	e	r	false
l	m	e	t	false
l	m	e	z	false
l	m	e	ș	false
l	m	f	o	false
l	m	i	-	false
l	m	i	a	false
l	m	i	c	false
l	m	i	e	false
l	m	i	f	false
l	m	i	i	false
l	m	i	l	false
l	m	i	n	false
l	m	i	p	false
l	m	i	r	false
l	m	i	s	false
l	m	i	t	false
l	m	i	u	false
l	m	i	z	false
l	m	i	ș	false
l	m	i	ț	false
l	m	o	a	false
l	m	o	d	false
l	m	o	g	false
l	m	o	l	false
l	m	o	m	false
l	m	o	n	false
l	m	o	p	false
l	m	o	r	false
l	m	o	s	false
l	m	o	t	false
l	m	o	ș	false
l	m	p	a	false
l	m	u	c	false
l	m	u	d	false
l	m	u	i	false
l	m	u	l	false
l	m	u	r	false
l	m	u	ț	false
l	m	â	n	false
l	m	ă	-	false
l	m	ă	c	false
l	m	ă	j	false
l	m	ă	m	false
l	m	ă	r	false
l	m	ă	ș	false
l	n	-	-	false
l	n	a	-	false
l	n	a	v	false
l	n	e	-	false
l	n	e	a	false
l	n	e	b	false
l	n	e	g	false
l	n	e	i	false
l	n	e	l	false
l	n	e	o	false
l	n	e	r	false
l	n	e	s	false
l	n	e	ș	false
l	n	i	-	false
l	n	i	a	false
l	n	i	c	false
l	n	i	e	false
l	n	i	i	false
l	n	i	m	false
l	n	i	n	false
l	n	i	o	false
l	n	i	r	false
l	n	i	s	false
l	n	i	t	false
l	n	i	ș	false
l	n	i	ț	false
l	n	o	g	false
l	n	u	l	false
l	n	u	t	false
l	n	ă	-	false
l	n	ă	v	false
l	o	-	-	true
l	o	a	b	false
l	o	a	c	false
l	o	a	c	true
l	o	a	d	true
l	o	a	g	false
l	o	a	g	true
l	o	a	i	false
l	o	a	i	true
l	o	a	l	false
l	o	a	l	true
l	o	a	m	false
l	o	a	m	true
l	o	a	n	false
l	o	a	n	true
l	o	a	p	true
l	o	a	r	false
l	o	a	r	true
l	o	a	s	false
l	o	a	s	true
l	o	a	t	false
l	o	a	t	true
l	o	a	v	true
l	o	a	z	false
l	o	a	z	true
l	o	a	ș	true
l	o	b	-	false
l	o	b	-	true
l	o	b	a	false
l	o	b	a	true
l	o	b	b	true
l	o	b	d	true
l	o	b	e	false
l	o	b	e	true
l	o	b	i	false
l	o	b	i	true
l	o	b	l	true
l	o	b	o	false
l	o	b	o	true
l	o	b	r	true
l	o	b	u	false
l	o	b	u	true
l	o	b	y	true
l	o	b	â	false
l	o	b	â	true
l	o	b	ă	false
l	o	b	ă	true
l	o	c	-	false
l	o	c	-	true
l	o	c	a	false
l	o	c	a	true
l	o	c	d	false
l	o	c	e	false
l	o	c	e	true
l	o	c	h	false
l	o	c	h	true
l	o	c	i	false
l	o	c	i	true
l	o	c	k	true
l	o	c	m	true
l	o	c	n	false
l	o	c	o	false
l	o	c	o	true
l	o	c	r	false
l	o	c	r	true
l	o	c	s	false
l	o	c	t	false
l	o	c	u	false
l	o	c	u	true
l	o	c	v	true
l	o	c	â	false
l	o	c	â	true
l	o	c	ă	false
l	o	c	ă	true
l	o	c	ș	true
l	o	c	ț	true
l	o	d	-	false
l	o	d	-	true
l	o	d	a	false
l	o	d	b	true
l	o	d	e	false
l	o	d	e	true
l	o	d	i	false
l	o	d	i	true
l	o	d	o	false
l	o	d	o	true
l	o	d	r	false
l	o	d	r	true
l	o	d	u	false
l	o	d	u	true
l	o	d	â	false
l	o	d	ă	false
l	o	e	-	false
l	o	e	-	true
l	o	e	a	false
l	o	e	a	true
l	o	e	d	true
l	o	e	i	true
l	o	e	l	true
l	o	e	n	true
l	o	e	r	true
l	o	f	a	false
l	o	f	a	true
l	o	f	e	true
l	o	f	i	false
l	o	f	i	true
l	o	f	o	false
l	o	f	o	true
l	o	f	r	false
l	o	f	r	true
l	o	f	t	true
l	o	g	-	false
l	o	g	-	true
l	o	g	a	false
l	o	g	a	true
l	o	g	e	false
l	o	g	e	true
l	o	g	g	true
l	o	g	h	true
l	o	g	i	false
l	o	g	i	true
l	o	g	l	true
l	o	g	o	false
l	o	g	o	true
l	o	g	r	false
l	o	g	r	true
l	o	g	u	false
l	o	g	u	true
l	o	g	â	true
l	o	g	ă	false
l	o	g	ă	true
l	o	h	-	true
l	o	h	e	false
l	o	h	e	true
l	o	h	i	true
l	o	h	o	true
l	o	h	t	true
l	o	h	u	true
l	o	i	-	false
l	o	i	-	true
l	o	i	a	false
l	o	i	a	true
l	o	i	c	false
l	o	i	d	false
l	o	i	d	true
l	o	i	e	false
l	o	i	e	true
l	o	i	i	false
l	o	i	i	true
l	o	i	l	false
l	o	i	l	true
l	o	i	m	true
l	o	i	n	false
l	o	i	n	true
l	o	i	o	false
l	o	i	o	true
l	o	i	r	true
l	o	i	s	true
l	o	i	t	true
l	o	i	u	false
l	o	i	u	true
l	o	i	z	false
l	o	i	z	true
l	o	i	ș	false
l	o	i	ș	true
l	o	i	ț	false
l	o	i	ț	true
l	o	j	a	true
l	o	j	e	false
l	o	j	i	false
l	o	j	i	true
l	o	j	n	true
l	o	j	o	true
l	o	j	ă	true
l	o	l	-	true
l	o	l	a	false
l	o	l	a	true
l	o	l	i	false
l	o	l	i	true
l	o	l	o	false
l	o	l	o	true
l	o	l	u	true
l	o	l	â	true
l	o	m	-	false
l	o	m	-	true
l	o	m	a	false
l	o	m	a	true
l	o	m	b	false
l	o	m	b	true
l	o	m	e	false
l	o	m	e	true
l	o	m	f	true
l	o	m	i	false
l	o	m	i	true
l	o	m	n	false
l	o	m	n	true
l	o	m	o	false
l	o	m	o	true
l	o	m	u	false
l	o	m	u	true
l	o	m	â	true
l	o	m	ă	false
l	o	m	ă	true
l	o	n	-	false
l	o	n	-	true
l	o	n	a	false
l	o	n	a	true
l	o	n	c	false
l	o	n	c	true
l	o	n	d	false
l	o	n	d	true
l	o	n	e	false
l	o	n	e	true
l	o	n	g	false
l	o	n	g	true
l	o	n	i	false
l	o	n	i	true
l	o	n	j	false
l	o	n	j	true
l	o	n	l	true
l	o	n	o	false
l	o	n	o	true
l	o	n	s	true
l	o	n	t	true
l	o	n	u	false
l	o	n	u	true
l	o	n	z	false
l	o	n	z	true
l	o	n	â	false
l	o	n	â	true
l	o	n	ă	false
l	o	n	ă	true
l	o	n	ț	false
l	o	o	h	true
l	o	p	-	false
l	o	p	-	true
l	o	p	a	false
l	o	p	a	true
l	o	p	e	false
l	o	p	e	true
l	o	p	i	false
l	o	p	i	true
l	o	p	l	true
l	o	p	o	false
l	o	p	o	true
l	o	p	r	false
l	o	p	s	false
l	o	p	s	true
l	o	p	t	true
l	o	p	u	false
l	o	p	u	true
l	o	p	â	true
l	o	p	ă	false
l	o	p	ă	true
l	o	r	-	false
l	o	r	-	true
l	o	r	a	false
l	o	r	a	true
l	o	r	b	false
l	o	r	b	true
l	o	r	c	false
l	o	r	c	true
l	o	r	d	true
l	o	r	e	false
l	o	r	e	true
l	o	r	f	true
l	o	r	g	true
l	o	r	h	false
l	o	r	i	false
l	o	r	i	true
l	o	r	k	true
l	o	r	l	true
l	o	r	m	false
l	o	r	m	true
l	o	r	n	true
l	o	r	o	false
l	o	r	o	true
l	o	r	p	true
l	o	r	r	true
l	o	r	s	true
l	o	r	t	true
l	o	r	u	false
l	o	r	u	true
l	o	r	v	true
l	o	r	z	true
l	o	r	â	false
l	o	r	â	true
l	o	r	ă	false
l	o	r	ă	true
l	o	r	ș	true
l	o	r	ț	true
l	o	s	-	false
l	o	s	-	true
l	o	s	a	false
l	o	s	a	true
l	o	s	c	false
l	o	s	c	true
l	o	s	e	false
l	o	s	e	true
l	o	s	f	true
l	o	s	i	false
l	o	s	i	true
l	o	s	o	false
l	o	s	o	true
l	o	s	p	true
l	o	s	t	false
l	o	s	t	true
l	o	s	u	false
l	o	s	u	true
l	o	s	â	false
l	o	s	â	true
l	o	s	ă	false
l	o	t	-	false
l	o	t	-	true
l	o	t	a	false
l	o	t	a	true
l	o	t	c	true
l	o	t	e	false
l	o	t	e	true
l	o	t	i	false
l	o	t	i	true
l	o	t	o	false
l	o	t	o	true
l	o	t	r	false
l	o	t	r	true
l	o	t	u	false
l	o	t	u	true
l	o	t	â	false
l	o	t	â	true
l	o	t	ă	false
l	o	t	ă	true
l	o	u	-	false
l	o	u	-	true
l	o	u	a	false
l	o	u	l	false
l	o	u	l	true
l	o	u	r	false
l	o	u	r	true
l	o	u	â	false
l	o	u	ă	false
l	o	v	-	true
l	o	v	a	false
l	o	v	a	true
l	o	v	e	false
l	o	v	e	true
l	o	v	i	false
l	o	v	i	true
l	o	v	n	false
l	o	v	o	true
l	o	v	u	true
l	o	v	ă	false
l	o	v	ă	true
l	o	w	-	false
l	o	w	-	true
l	o	w	a	true
l	o	w	u	false
l	o	w	u	true
l	o	x	-	false
l	o	x	a	true
l	o	x	e	true
l	o	x	i	false
l	o	x	i	true
l	o	x	o	true
l	o	x	u	false
l	o	x	â	true
l	o	x	ă	true
l	o	y	-	true
l	o	y	u	true
l	o	z	-	true
l	o	z	a	false
l	o	z	a	true
l	o	z	e	false
l	o	z	e	true
l	o	z	i	false
l	o	z	i	true
l	o	z	o	false
l	o	z	o	true
l	o	z	u	true
l	o	z	â	false
l	o	z	â	true
l	o	z	ă	false
l	o	z	ă	true
l	o	ș	-	false
l	o	ș	-	true
l	o	ș	a	false
l	o	ș	a	true
l	o	ș	c	false
l	o	ș	c	true
l	o	ș	e	false
l	o	ș	e	true
l	o	ș	i	false
l	o	ș	i	true
l	o	ș	n	false
l	o	ș	t	false
l	o	ș	t	true
l	o	ș	u	false
l	o	ș	u	true
l	o	ș	â	true
l	o	ș	ă	true
l	o	ț	-	false
l	o	ț	a	false
l	o	ț	a	true
l	o	ț	i	false
l	o	ț	i	true
l	o	ț	u	false
l	p	-	-	false
l	p	a	-	false
l	p	a	b	false
l	p	a	c	false
l	p	a	g	false
l	p	a	i	false
l	p	a	m	false
l	p	a	n	false
l	p	a	r	false
l	p	a	s	false
l	p	a	t	false
l	p	a	u	false
l	p	a	v	false
l	p	a	ș	false
l	p	a	ț	false
l	p	e	-	false
l	p	e	a	false
l	p	e	b	false
